timestamp,severity,if_anomaly,root_cause,recommended_action,packet_loss_ratio
152,degraded,1,interference,frequency_reallocation + power_control,0.3131
152,degraded,1,interference,frequency_reallocation + power_control,0.1075
153,degraded,1,interference,frequency_reallocation + power_control,0.1133
154,degraded,1,interference,frequency_reallocation + power_control,0.1059
155,degraded,1,interference,frequency_reallocation + power_control,0.1561
156,degraded,1,interference,frequency_reallocation + power_control,0.1324
157,degraded,1,interference,frequency_reallocation + power_control,0.1386
158,degraded,1,interference,frequency_reallocation + power_control,0.104
159,degraded,1,interference,frequency_reallocation + power_control,0.0878
160,degraded,1,interference,frequency_reallocation + power_control,0.1439
161,degraded,1,interference,frequency_reallocation + power_control,0.1474
162,degraded,1,interference,frequency_reallocation + power_control,0.1114
163,degraded,1,interference,frequency_reallocation + power_control,0.1034
164,degraded,0,interference,frequency_reallocation + power_control,0.0918
165,degraded,1,interference,frequency_reallocation + power_control,0.0909
166,degraded,1,interference,frequency_reallocation + power_control,0.1361
167,degraded,1,interference,frequency_reallocation + power_control,0.1455
168,degraded,1,interference,frequency_reallocation + power_control,0.0966
169,degraded,1,interference,frequency_reallocation + power_control,0.0829
170,degraded,1,interference,frequency_reallocation + power_control,0.1393
171,degraded,1,interference,frequency_reallocation + power_control,0.1409
172,degraded,1,interference,frequency_reallocation + power_control,0.1377
173,degraded,1,interference,frequency_reallocation + power_control,0.1092
174,degraded,1,interference,frequency_reallocation + power_control,0.082
175,degraded,1,interference,frequency_reallocation + power_control,0.1527
176,degraded,1,interference,frequency_reallocation + power_control,0.1392
177,degraded,1,interference,frequency_reallocation + power_control,0.1128
178,degraded,1,interference,frequency_reallocation + power_control,0.1004
179,degraded,1,interference,frequency_reallocation + power_control,0.0917
180,degraded,1,interference,frequency_reallocation + power_control,0.1467
181,degraded,1,interference,frequency_reallocation + power_control,0.1577
182,degraded,0,interference,frequency_reallocation + power_control,0.1255
183,degraded,1,interference,frequency_reallocation + power_control,0.0911
184,degraded,0,interference,frequency_reallocation + power_control,0.0978
185,degraded,1,interference,frequency_reallocation + power_control,0.1123
186,degraded,1,interference,frequency_reallocation + power_control,0.1071
187,degraded,1,interference,frequency_reallocation + power_control,0.1141
188,degraded,1,interference,frequency_reallocation + power_control,0.1383
189,degraded,0,interference,frequency_reallocation + power_control,0.1442
190,degraded,0,interference,frequency_reallocation + power_control,0.1458
191,degraded,1,interference,frequency_reallocation + power_control,0.1525
192,degraded,1,interference,frequency_reallocation + power_control,0.138
193,degraded,1,interference,frequency_reallocation + power_control,0.1252
194,degraded,1,interference,frequency_reallocation + power_control,0.1014
195,degraded,1,interference,frequency_reallocation + power_control,0.1076
196,degraded,1,interference,frequency_reallocation + power_control,0.1442
197,degraded,1,interference,frequency_reallocation + power_control,0.0926
198,degraded,1,interference,frequency_reallocation + power_control,0.1082
199,degraded,1,interference,frequency_reallocation + power_control,0.1102
200,degraded,1,interference,frequency_reallocation + power_control,0.1523
201,degraded,1,interference,frequency_reallocation + power_control,0.136
202,degraded,1,interference,frequency_reallocation + power_control,0.107
203,degraded,1,interference,frequency_reallocation + power_control,0.158
204,degraded,1,interference,frequency_reallocation + power_control,0.1583
205,degraded,1,interference,frequency_reallocation + power_control,0.1513
206,degraded,1,interference,frequency_reallocation + power_control,0.1128
207,degraded,1,interference,frequency_reallocation + power_control,0.1032
208,degraded,1,interference,frequency_reallocation + power_control,0.0885
209,degraded,1,interference,frequency_reallocation + power_control,0.1548
210,degraded,0,interference,frequency_reallocation + power_control,0.1554
211,degraded,1,interference,frequency_reallocation + power_control,0.1548
212,degraded,0,interference,frequency_reallocation + power_control,0.1275
213,degraded,1,interference,frequency_reallocation + power_control,0.1007
214,degraded,1,interference,frequency_reallocation + power_control,0.1236
215,degraded,1,interference,frequency_reallocation + power_control,0.1528
216,degraded,1,interference,frequency_reallocation + power_control,0.1121
217,degraded,1,interference,frequency_reallocation + power_control,0.1102
218,degraded,1,interference,frequency_reallocation + power_control,0.1286
219,degraded,1,interference,frequency_reallocation + power_control,0.0855
220,degraded,1,interference,frequency_reallocation + power_control,0.0825
221,degraded,1,interference,frequency_reallocation + power_control,0.0959
222,degraded,0,interference,frequency_reallocation + power_control,0.111
223,degraded,1,interference,frequency_reallocation + power_control,0.1338
224,degraded,1,interference,frequency_reallocation + power_control,0.0862
225,degraded,1,interference,frequency_reallocation + power_control,0.0827
226,degraded,1,interference,frequency_reallocation + power_control,0.1095
227,degraded,1,interference,frequency_reallocation + power_control,0.1184
228,degraded,1,interference,frequency_reallocation + power_control,0.0958
229,degraded,1,interference,frequency_reallocation + power_control,0.1124
230,degraded,1,interference,frequency_reallocation + power_control,0.0824
231,degraded,1,interference,frequency_reallocation + power_control,0.1387
232,degraded,1,interference,frequency_reallocation + power_control,0.1007
233,degraded,1,interference,frequency_reallocation + power_control,0.084
234,degraded,1,interference,frequency_reallocation + power_control,0.1046
235,degraded,1,interference,frequency_reallocation + power_control,0.1074
236,degraded,1,interference,frequency_reallocation + power_control,0.1142
237,degraded,0,interference,frequency_reallocation + power_control,0.156
238,degraded,1,interference,frequency_reallocation + power_control,0.1034
239,degraded,1,interference,frequency_reallocation + power_control,0.1342
240,degraded,1,interference,frequency_reallocation + power_control,0.0806
241,degraded,1,interference,frequency_reallocation + power_control,0.1202
242,degraded,1,interference,frequency_reallocation + power_control,0.1593
243,degraded,1,interference,frequency_reallocation + power_control,0.1122
1,degraded,0,combined/other,multi-action (reroute + prioritize),0.0222
1,degraded,0,interference,frequency_reallocation + power_control,0.0464
1,degraded,0,combined/other,multi-action (reroute + prioritize),0.0435
1,degraded,0,interference,frequency_reallocation + power_control,0.0561
1,degraded,0,combined/other,multi-action (reroute + prioritize),0.0713
1,degraded,0,interference,frequency_reallocation + power_control,0.0061
1,degraded,1,mobility,handover_optimization + beam_tracking,0.0189
1,degraded,1,mobility,handover_optimization + beam_tracking,0.0575
1,degraded,0,combined/other,multi-action (reroute + prioritize),0.0917
1,degraded,1,interference,frequency_reallocation + power_control,0.0892
1,degraded,0,combined/other,multi-action (reroute + prioritize),0.1587
1,degraded,0,interference,frequency_reallocation + power_control,0.0846
1,degraded,0,combined/other,multi-action (reroute + prioritize),0.0805
1,degraded,0,interference,frequency_reallocation + power_control,0.1437
1,degraded,0,mobility,handover_optimization + beam_tracking,0.1488
1,degraded,0,mobility,handover_optimization + beam_tracking,0.1426
1,degraded,0,combined/other,multi-action (reroute + prioritize),0.5081
1,degraded,0,interference,frequency_reallocation + power_control,0.3182
1,degraded,0,combined/other,multi-action (reroute + prioritize),0.375
1,degraded,0,interference,frequency_reallocation + power_control,0.377
1,degraded,0,combined/other,multi-action (reroute + prioritize),0.4896
1,degraded,0,interference,frequency_reallocation + power_control,0.4305
1,degraded,0,mobility,handover_optimization + beam_tracking,0.2906
1,degraded,0,mobility,handover_optimization + beam_tracking,0.2851
1,critical,0,congestion,load_balancing + traffic_throttling,0.9577
1,degraded,0,congestion,load_balancing + traffic_throttling,0.728
1,degraded,0,congestion,load_balancing + traffic_throttling,0.6262
1,degraded,0,congestion,load_balancing + traffic_throttling,0.567
1,degraded,0,congestion,load_balancing + traffic_throttling,0.6604
1,degraded,0,congestion,load_balancing + traffic_throttling,0.7497
1,degraded,0,mobility,handover_optimization + beam_tracking,0.7575
1,degraded,1,mobility,handover_optimization + beam_tracking,0.8523
1,degraded,0,congestion,load_balancing + traffic_throttling,0.8802
1,degraded,0,congestion,load_balancing + traffic_throttling,0.621
1,critical,0,congestion,load_balancing + traffic_throttling,0.9223
1,critical,0,congestion,load_balancing + traffic_throttling,1.0
1,critical,1,congestion,load_balancing + traffic_throttling,1.0
1,degraded,1,congestion,load_balancing + traffic_throttling,0.8211
1,critical,1,mobility,handover_optimization + beam_tracking,1.0
1,critical,1,mobility,handover_optimization + beam_tracking,0.9217
1,degraded,1,interference,frequency_reallocation + power_control,0.4589
1,degraded,1,interference,frequency_reallocation + power_control,0.1464
1,degraded,1,interference,frequency_reallocation + power_control,0.1464
1,degraded,1,interference,frequency_reallocation + power_control,0.1464
1,degraded,1,interference,frequency_reallocation + power_control,0.1464
1,degraded,1,interference,frequency_reallocation + power_control,0.1464
1,degraded,1,interference,frequency_reallocation + power_control,0.4589
1,degraded,1,interference,frequency_reallocation + power_control,0.4589
2,degraded,1,combined/other,multi-action (reroute + prioritize),0.0463
2,degraded,1,interference,frequency_reallocation + power_control,0.0414
2,degraded,1,combined/other,multi-action (reroute + prioritize),0.0337
2,degraded,0,interference,frequency_reallocation + power_control,0.0602
2,degraded,0,combined/other,multi-action (reroute + prioritize),0.0366
2,degraded,0,interference,frequency_reallocation + power_control,0.0106
2,degraded,1,mobility,handover_optimization + beam_tracking,0.0105
2,degraded,1,mobility,handover_optimization + beam_tracking,0.0162
2,degraded,0,combined/other,multi-action (reroute + prioritize),0.1007
2,degraded,0,interference,frequency_reallocation + power_control,0.1235
2,degraded,0,combined/other,multi-action (reroute + prioritize),0.1137
2,degraded,0,interference,frequency_reallocation + power_control,0.1301
2,degraded,0,combined/other,multi-action (reroute + prioritize),0.0934
2,degraded,0,interference,frequency_reallocation + power_control,0.0827
2,degraded,0,mobility,handover_optimization + beam_tracking,0.1114
2,degraded,1,mobility,handover_optimization + beam_tracking,0.0818
2,degraded,0,combined/other,multi-action (reroute + prioritize),0.4072
2,degraded,0,interference,frequency_reallocation + power_control,0.2973
2,degraded,0,combined/other,multi-action (reroute + prioritize),0.4477
2,degraded,0,interference,frequency_reallocation + power_control,0.349
2,degraded,0,combined/other,multi-action (reroute + prioritize),0.4055
2,degraded,0,interference,frequency_reallocation + power_control,0.236
2,degraded,0,mobility,handover_optimization + beam_tracking,0.2923
2,degraded,0,mobility,handover_optimization + beam_tracking,0.48
2,degraded,0,congestion,load_balancing + traffic_throttling,0.6048
2,degraded,0,congestion,load_balancing + traffic_throttling,0.7896
2,degraded,0,congestion,load_balancing + traffic_throttling,0.7097
2,degraded,0,congestion,load_balancing + traffic_throttling,0.7602
2,degraded,0,congestion,load_balancing + traffic_throttling,0.8202
2,degraded,0,congestion,load_balancing + traffic_throttling,0.6452
2,critical,1,mobility,handover_optimization + beam_tracking,0.9099
2,degraded,0,mobility,handover_optimization + beam_tracking,0.6093
2,degraded,0,congestion,load_balancing + traffic_throttling,0.7633
2,critical,0,congestion,load_balancing + traffic_throttling,1.0
2,degraded,0,congestion,load_balancing + traffic_throttling,0.7434
2,critical,0,congestion,load_balancing + traffic_throttling,0.9427
2,critical,1,congestion,load_balancing + traffic_throttling,1.0
2,critical,1,congestion,load_balancing + traffic_throttling,0.9473
2,critical,1,mobility,handover_optimization + beam_tracking,1.0
2,critical,1,mobility,handover_optimization + beam_tracking,1.0
2,degraded,1,interference,frequency_reallocation + power_control,0.4611
2,degraded,1,interference,frequency_reallocation + power_control,0.147
2,degraded,1,interference,frequency_reallocation + power_control,0.147
2,degraded,1,interference,frequency_reallocation + power_control,0.147
2,degraded,1,interference,frequency_reallocation + power_control,0.147
2,degraded,1,interference,frequency_reallocation + power_control,0.147
2,degraded,1,interference,frequency_reallocation + power_control,0.4611
2,degraded,1,interference,frequency_reallocation + power_control,0.4611
3,degraded,1,combined/other,multi-action (reroute + prioritize),0.0084
3,degraded,0,interference,frequency_reallocation + power_control,0.0742
3,degraded,0,combined/other,multi-action (reroute + prioritize),0.0209
3,degraded,0,interference,frequency_reallocation + power_control,0.0028
3,degraded,0,combined/other,multi-action (reroute + prioritize),0.0612
3,degraded,0,interference,frequency_reallocation + power_control,0.054
3,degraded,1,mobility,handover_optimization + beam_tracking,0.0399
3,degraded,1,mobility,handover_optimization + beam_tracking,0.0
3,degraded,0,combined/other,multi-action (reroute + prioritize),0.1319
3,degraded,1,interference,frequency_reallocation + power_control,0.0843
3,degraded,0,combined/other,multi-action (reroute + prioritize),0.1021
3,degraded,0,interference,frequency_reallocation + power_control,0.0996
3,degraded,0,combined/other,multi-action (reroute + prioritize),0.1582
3,degraded,0,interference,frequency_reallocation + power_control,0.1419
3,degraded,0,mobility,handover_optimization + beam_tracking,0.0978
3,degraded,1,mobility,handover_optimization + beam_tracking,0.1105
3,degraded,0,combined/other,multi-action (reroute + prioritize),0.4766
3,degraded,0,interference,frequency_reallocation + power_control,0.2555
3,degraded,0,combined/other,multi-action (reroute + prioritize),0.2817
3,degraded,0,interference,frequency_reallocation + power_control,0.4241
3,degraded,0,combined/other,multi-action (reroute + prioritize),0.2435
3,degraded,0,interference,frequency_reallocation + power_control,0.2955
3,degraded,0,mobility,handover_optimization + beam_tracking,0.3018
3,degraded,0,mobility,handover_optimization + beam_tracking,0.3211
3,degraded,0,congestion,load_balancing + traffic_throttling,0.8682
3,degraded,0,congestion,load_balancing + traffic_throttling,0.6055
3,degraded,0,congestion,load_balancing + traffic_throttling,0.7406
3,critical,0,congestion,load_balancing + traffic_throttling,1.0
3,degraded,0,congestion,load_balancing + traffic_throttling,0.686
3,degraded,0,congestion,load_balancing + traffic_throttling,0.6596
3,degraded,1,mobility,handover_optimization + beam_tracking,0.8406
3,degraded,1,mobility,handover_optimization + beam_tracking,0.6381
3,degraded,0,congestion,load_balancing + traffic_throttling,0.8733
3,degraded,0,congestion,load_balancing + traffic_throttling,0.7009
3,degraded,0,congestion,load_balancing + traffic_throttling,0.8188
3,critical,1,congestion,load_balancing + traffic_throttling,0.9487
3,degraded,0,congestion,load_balancing + traffic_throttling,0.8353
3,degraded,1,congestion,load_balancing + traffic_throttling,0.7355
3,critical,1,mobility,handover_optimization + beam_tracking,0.922
3,degraded,1,mobility,handover_optimization + beam_tracking,0.7772
3,degraded,1,interference,frequency_reallocation + power_control,0.3644
3,degraded,1,interference,frequency_reallocation + power_control,0.1212
3,degraded,1,interference,frequency_reallocation + power_control,0.1212
3,degraded,1,interference,frequency_reallocation + power_control,0.1212
3,degraded,1,interference,frequency_reallocation + power_control,0.1212
3,degraded,1,interference,frequency_reallocation + power_control,0.1212
3,degraded,1,interference,frequency_reallocation + power_control,0.3644
3,degraded,1,interference,frequency_reallocation + power_control,0.3644
4,degraded,1,combined/other,multi-action (reroute + prioritize),0.0312
4,degraded,0,interference,frequency_reallocation + power_control,0.0238
4,degraded,0,combined/other,multi-action (reroute + prioritize),0.0395
4,degraded,0,interference,frequency_reallocation + power_control,0.0367
4,degraded,0,combined/other,multi-action (reroute + prioritize),0.0206
4,degraded,0,interference,frequency_reallocation + power_control,0.0094
4,degraded,1,mobility,handover_optimization + beam_tracking,0.048
4,degraded,1,mobility,handover_optimization + beam_tracking,0.0748
4,degraded,0,combined/other,multi-action (reroute + prioritize),0.1011
4,degraded,0,interference,frequency_reallocation + power_control,0.0867
4,degraded,0,combined/other,multi-action (reroute + prioritize),0.1571
4,degraded,0,interference,frequency_reallocation + power_control,0.1544
4,degraded,0,combined/other,multi-action (reroute + prioritize),0.1348
4,degraded,0,interference,frequency_reallocation + power_control,0.0909
4,degraded,0,mobility,handover_optimization + beam_tracking,0.1068
4,degraded,0,mobility,handover_optimization + beam_tracking,0.1063
4,degraded,0,combined/other,multi-action (reroute + prioritize),0.3714
4,degraded,0,interference,frequency_reallocation + power_control,0.4837
4,degraded,0,combined/other,multi-action (reroute + prioritize),0.319
4,degraded,0,interference,frequency_reallocation + power_control,0.2842
4,degraded,0,combined/other,multi-action (reroute + prioritize),0.4412
4,degraded,0,interference,frequency_reallocation + power_control,0.2554
4,degraded,0,mobility,handover_optimization + beam_tracking,0.2406
4,degraded,0,mobility,handover_optimization + beam_tracking,0.4082
4,degraded,0,congestion,load_balancing + traffic_throttling,0.8638
4,degraded,0,congestion,load_balancing + traffic_throttling,0.6593
4,degraded,0,congestion,load_balancing + traffic_throttling,0.6533
4,degraded,0,congestion,load_balancing + traffic_throttling,0.8528
4,degraded,0,congestion,load_balancing + traffic_throttling,0.5842
4,critical,0,congestion,load_balancing + traffic_throttling,0.9157
4,degraded,0,mobility,handover_optimization + beam_tracking,0.5672
4,degraded,1,mobility,handover_optimization + beam_tracking,0.8034
4,degraded,0,congestion,load_balancing + traffic_throttling,0.7886
4,degraded,1,congestion,load_balancing + traffic_throttling,0.8371
4,critical,0,congestion,load_balancing + traffic_throttling,0.9322
4,critical,1,congestion,load_balancing + traffic_throttling,1.0
4,critical,1,congestion,load_balancing + traffic_throttling,1.0
4,degraded,1,congestion,load_balancing + traffic_throttling,0.6459
4,critical,1,mobility,handover_optimization + beam_tracking,1.0
4,critical,1,mobility,handover_optimization + beam_tracking,0.9805
4,degraded,1,interference,frequency_reallocation + power_control,0.2657
4,degraded,1,interference,frequency_reallocation + power_control,0.0949
4,degraded,1,interference,frequency_reallocation + power_control,0.0949
4,degraded,1,interference,frequency_reallocation + power_control,0.0949
4,degraded,1,interference,frequency_reallocation + power_control,0.0949
4,degraded,1,interference,frequency_reallocation + power_control,0.0949
4,degraded,1,interference,frequency_reallocation + power_control,0.2657
4,degraded,1,interference,frequency_reallocation + power_control,0.2657
5,degraded,0,combined/other,multi-action (reroute + prioritize),0.0593
5,degraded,0,interference,frequency_reallocation + power_control,0.0705
5,degraded,0,combined/other,multi-action (reroute + prioritize),0.02
5,degraded,0,interference,frequency_reallocation + power_control,0.073
5,degraded,0,combined/other,multi-action (reroute + prioritize),0.0293
5,degraded,0,interference,frequency_reallocation + power_control,0.0758
5,degraded,1,mobility,handover_optimization + beam_tracking,0.0565
5,degraded,1,mobility,handover_optimization + beam_tracking,0.0176
5,degraded,0,combined/other,multi-action (reroute + prioritize),0.138
5,degraded,0,interference,frequency_reallocation + power_control,0.0862
5,degraded,0,combined/other,multi-action (reroute + prioritize),0.1129
5,degraded,0,interference,frequency_reallocation + power_control,0.1243
5,degraded,0,combined/other,multi-action (reroute + prioritize),0.1356
5,degraded,0,interference,frequency_reallocation + power_control,0.1323
5,degraded,0,mobility,handover_optimization + beam_tracking,0.1378
5,degraded,0,mobility,handover_optimization + beam_tracking,0.1461
5,degraded,0,combined/other,multi-action (reroute + prioritize),0.3056
5,degraded,0,interference,frequency_reallocation + power_control,0.4067
5,degraded,0,combined/other,multi-action (reroute + prioritize),0.2153
5,degraded,0,interference,frequency_reallocation + power_control,0.3175
5,degraded,0,combined/other,multi-action (reroute + prioritize),0.3987
5,degraded,0,interference,frequency_reallocation + power_control,0.2667
5,degraded,0,mobility,handover_optimization + beam_tracking,0.3626
5,degraded,0,mobility,handover_optimization + beam_tracking,0.2889
5,critical,0,congestion,load_balancing + traffic_throttling,0.972
5,degraded,0,congestion,load_balancing + traffic_throttling,0.7645
5,degraded,0,congestion,load_balancing + traffic_throttling,0.8452
5,degraded,0,congestion,load_balancing + traffic_throttling,0.8581
5,critical,0,congestion,load_balancing + traffic_throttling,0.9003
5,degraded,0,congestion,load_balancing + traffic_throttling,0.5415
5,degraded,1,mobility,handover_optimization + beam_tracking,0.8326
5,degraded,1,mobility,handover_optimization + beam_tracking,0.7674
5,degraded,1,congestion,load_balancing + traffic_throttling,0.6254
5,degraded,0,congestion,load_balancing + traffic_throttling,0.8518
5,degraded,0,congestion,load_balancing + traffic_throttling,0.8988
5,degraded,0,congestion,load_balancing + traffic_throttling,0.6836
5,critical,1,congestion,load_balancing + traffic_throttling,1.0
5,critical,1,congestion,load_balancing + traffic_throttling,1.0
5,degraded,1,mobility,handover_optimization + beam_tracking,0.6534
5,critical,1,mobility,handover_optimization + beam_tracking,0.9848
5,degraded,1,interference,frequency_reallocation + power_control,0.4504
5,degraded,1,interference,frequency_reallocation + power_control,0.1441
5,degraded,1,interference,frequency_reallocation + power_control,0.1441
5,degraded,1,interference,frequency_reallocation + power_control,0.1441
5,degraded,1,interference,frequency_reallocation + power_control,0.1441
5,degraded,1,interference,frequency_reallocation + power_control,0.1441
5,degraded,1,interference,frequency_reallocation + power_control,0.4504
5,degraded,1,interference,frequency_reallocation + power_control,0.4504
6,degraded,1,combined/other,multi-action (reroute + prioritize),0.0051
6,degraded,1,interference,frequency_reallocation + power_control,0.0646
6,degraded,0,combined/other,multi-action (reroute + prioritize),0.0693
6,degraded,0,interference,frequency_reallocation + power_control,0.0428
6,degraded,0,combined/other,multi-action (reroute + prioritize),0.0615
6,degraded,0,interference,frequency_reallocation + power_control,0.0456
6,degraded,1,mobility,handover_optimization + beam_tracking,0.0768
6,degraded,1,mobility,handover_optimization + beam_tracking,0.0224
6,degraded,0,combined/other,multi-action (reroute + prioritize),0.0817
6,degraded,0,interference,frequency_reallocation + power_control,0.0829
6,degraded,0,combined/other,multi-action (reroute + prioritize),0.154
6,degraded,0,interference,frequency_reallocation + power_control,0.1452
6,degraded,0,combined/other,multi-action (reroute + prioritize),0.1179
6,degraded,0,interference,frequency_reallocation + power_control,0.1272
6,degraded,0,mobility,handover_optimization + beam_tracking,0.0973
6,degraded,0,mobility,handover_optimization + beam_tracking,0.1279
6,degraded,0,combined/other,multi-action (reroute + prioritize),0.2229
6,degraded,0,interference,frequency_reallocation + power_control,0.2443
6,degraded,0,combined/other,multi-action (reroute + prioritize),0.3138
6,degraded,0,interference,frequency_reallocation + power_control,0.2903
6,degraded,0,combined/other,multi-action (reroute + prioritize),0.43
6,degraded,0,interference,frequency_reallocation + power_control,0.274
6,degraded,0,mobility,handover_optimization + beam_tracking,0.3015
6,degraded,0,mobility,handover_optimization + beam_tracking,0.4289
6,degraded,0,congestion,load_balancing + traffic_throttling,0.6178
6,degraded,0,congestion,load_balancing + traffic_throttling,0.5562
6,degraded,0,congestion,load_balancing + traffic_throttling,0.616
6,degraded,0,congestion,load_balancing + traffic_throttling,0.8682
6,degraded,0,congestion,load_balancing + traffic_throttling,0.6252
6,critical,0,congestion,load_balancing + traffic_throttling,0.943
6,degraded,0,mobility,handover_optimization + beam_tracking,0.6134
6,degraded,1,mobility,handover_optimization + beam_tracking,0.6602
6,degraded,1,congestion,load_balancing + traffic_throttling,0.8759
6,degraded,0,congestion,load_balancing + traffic_throttling,0.7821
6,degraded,0,congestion,load_balancing + traffic_throttling,0.6437
6,degraded,0,congestion,load_balancing + traffic_throttling,0.8439
6,degraded,0,congestion,load_balancing + traffic_throttling,0.8458
6,degraded,0,congestion,load_balancing + traffic_throttling,0.6635
6,degraded,1,mobility,handover_optimization + beam_tracking,0.6601
6,critical,1,mobility,handover_optimization + beam_tracking,0.9136
6,degraded,1,interference,frequency_reallocation + power_control,0.4612
6,degraded,0,interference,frequency_reallocation + power_control,0.147
6,degraded,0,interference,frequency_reallocation + power_control,0.147
6,degraded,0,interference,frequency_reallocation + power_control,0.147
6,degraded,0,interference,frequency_reallocation + power_control,0.147
6,degraded,0,interference,frequency_reallocation + power_control,0.147
6,degraded,0,interference,frequency_reallocation + power_control,0.4612
6,degraded,0,interference,frequency_reallocation + power_control,0.4612
7,degraded,0,combined/other,multi-action (reroute + prioritize),0.0444
7,degraded,0,interference,frequency_reallocation + power_control,0.0781
7,degraded,0,combined/other,multi-action (reroute + prioritize),0.077
7,degraded,1,interference,frequency_reallocation + power_control,0.0402
7,degraded,0,combined/other,multi-action (reroute + prioritize),0.0455
7,degraded,0,interference,frequency_reallocation + power_control,0.0672
7,degraded,1,mobility,handover_optimization + beam_tracking,0.0123
7,degraded,0,mobility,handover_optimization + beam_tracking,0.0684
7,degraded,0,combined/other,multi-action (reroute + prioritize),0.112
7,degraded,1,interference,frequency_reallocation + power_control,0.0974
7,degraded,0,combined/other,multi-action (reroute + prioritize),0.0892
7,degraded,0,interference,frequency_reallocation + power_control,0.1438
7,degraded,0,combined/other,multi-action (reroute + prioritize),0.1046
7,degraded,0,interference,frequency_reallocation + power_control,0.1328
7,degraded,0,mobility,handover_optimization + beam_tracking,0.1044
7,degraded,0,mobility,handover_optimization + beam_tracking,0.1226
7,degraded,0,combined/other,multi-action (reroute + prioritize),0.4982
7,degraded,0,interference,frequency_reallocation + power_control,0.2881
7,degraded,0,combined/other,multi-action (reroute + prioritize),0.3081
7,degraded,0,interference,frequency_reallocation + power_control,0.2139
7,degraded,0,combined/other,multi-action (reroute + prioritize),0.461
7,degraded,0,interference,frequency_reallocation + power_control,0.4225
7,degraded,0,mobility,handover_optimization + beam_tracking,0.3797
7,degraded,0,mobility,handover_optimization + beam_tracking,0.2642
7,degraded,0,congestion,load_balancing + traffic_throttling,0.7592
7,degraded,0,congestion,load_balancing + traffic_throttling,0.7604
7,degraded,0,congestion,load_balancing + traffic_throttling,0.7502
7,degraded,0,congestion,load_balancing + traffic_throttling,0.8365
7,critical,0,congestion,load_balancing + traffic_throttling,0.9711
7,degraded,0,congestion,load_balancing + traffic_throttling,0.7962
7,degraded,1,mobility,handover_optimization + beam_tracking,0.8909
7,degraded,1,mobility,handover_optimization + beam_tracking,0.625
7,degraded,0,congestion,load_balancing + traffic_throttling,0.7589
7,degraded,0,congestion,load_balancing + traffic_throttling,0.6883
7,degraded,0,congestion,load_balancing + traffic_throttling,0.6906
7,degraded,0,congestion,load_balancing + traffic_throttling,0.6739
7,critical,0,congestion,load_balancing + traffic_throttling,0.9968
7,degraded,0,congestion,load_balancing + traffic_throttling,0.7169
7,degraded,1,mobility,handover_optimization + beam_tracking,0.7173
7,degraded,1,mobility,handover_optimization + beam_tracking,0.7815
7,degraded,1,interference,frequency_reallocation + power_control,0.3491
7,degraded,1,interference,frequency_reallocation + power_control,0.1171
7,degraded,1,interference,frequency_reallocation + power_control,0.1171
7,degraded,1,interference,frequency_reallocation + power_control,0.1171
7,degraded,1,interference,frequency_reallocation + power_control,0.1171
7,degraded,1,interference,frequency_reallocation + power_control,0.1171
7,degraded,1,interference,frequency_reallocation + power_control,0.3491
7,degraded,1,interference,frequency_reallocation + power_control,0.3491
8,degraded,0,combined/other,multi-action (reroute + prioritize),0.0153
8,degraded,0,interference,frequency_reallocation + power_control,0.0312
8,degraded,0,combined/other,multi-action (reroute + prioritize),0.0188
8,degraded,0,interference,frequency_reallocation + power_control,0.0658
8,degraded,0,combined/other,multi-action (reroute + prioritize),0.0031
8,degraded,1,interference,frequency_reallocation + power_control,0.0052
8,degraded,1,mobility,handover_optimization + beam_tracking,0.0795
8,degraded,1,mobility,handover_optimization + beam_tracking,0.0416
8,degraded,0,combined/other,multi-action (reroute + prioritize),0.1074
8,degraded,1,interference,frequency_reallocation + power_control,0.0864
8,degraded,0,combined/other,multi-action (reroute + prioritize),0.1201
8,degraded,0,interference,frequency_reallocation + power_control,0.1486
8,degraded,0,combined/other,multi-action (reroute + prioritize),0.1067
8,degraded,0,interference,frequency_reallocation + power_control,0.1497
8,degraded,0,mobility,handover_optimization + beam_tracking,0.1447
8,degraded,1,mobility,handover_optimization + beam_tracking,0.1405
8,degraded,0,combined/other,multi-action (reroute + prioritize),0.3611
8,degraded,0,interference,frequency_reallocation + power_control,0.4401
8,degraded,0,combined/other,multi-action (reroute + prioritize),0.4028
8,degraded,0,interference,frequency_reallocation + power_control,0.4747
8,degraded,0,combined/other,multi-action (reroute + prioritize),0.3643
8,degraded,0,interference,frequency_reallocation + power_control,0.3052
8,degraded,0,mobility,handover_optimization + beam_tracking,0.3977
8,degraded,0,mobility,handover_optimization + beam_tracking,0.4912
8,degraded,0,congestion,load_balancing + traffic_throttling,0.8373
8,degraded,0,congestion,load_balancing + traffic_throttling,0.7634
8,degraded,0,congestion,load_balancing + traffic_throttling,0.7829
8,critical,0,congestion,load_balancing + traffic_throttling,1.0
8,degraded,0,congestion,load_balancing + traffic_throttling,0.7189
8,degraded,0,congestion,load_balancing + traffic_throttling,0.7669
8,degraded,0,mobility,handover_optimization + beam_tracking,0.6042
8,degraded,1,mobility,handover_optimization + beam_tracking,0.8124
8,degraded,0,congestion,load_balancing + traffic_throttling,0.7222
8,degraded,1,congestion,load_balancing + traffic_throttling,0.7787
8,critical,1,congestion,load_balancing + traffic_throttling,1.0
8,degraded,0,congestion,load_balancing + traffic_throttling,0.6471
