timestamp,ue_id,sinr_dl_db,mcs_dl,throughput_mbps,delay_ms,jitter_ms,packet_loss_ratio,prb_utilization,retransmissions,cqi,load_level,mobility_speed,shadowing_enabled,traffic_type,sla_violations,severity,severity_pred,severity_final,sla_viol_delay_ms,sla_viol_jitter_ms,sla_viol_packet_loss_ratio,sla_viol_throughput_mbps
251,2,5.6027,27,7.755029,7.5002,6.997502,0.0288,2,9,10,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
252,2,18.8025,22,4.021681,20.8682,5.756163,0.0113,1,5,9,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
253,2,24.0173,10,8.408108,19.9787,1.345771,0.0574,1,3,15,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
254,2,8.788,21,8.116516,1.8326,9.356353,0.0748,1,2,11,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
255,2,10.6363,13,7.548901,36.16,4.837274,0.0387,2,4,13,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
256,2,4.7405,28,7.059666,27.9688,8.092993,0.033,3,1,7,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
257,2,20.0203,17,3.534798,12.7685,6.551714,0.0116,1,2,9,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
258,2,24.2483,12,8.742684,32.6338,2.860962,0.0463,1,1,15,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
259,2,6.9821,21,8.574181,18.9809,5.807,0.0734,2,7,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
260,2,11.0324,12,7.110943,44.6937,0.83664,0.0267,2,7,13,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
261,2,5.5516,28,7.260739,38.0162,9.745124,0.0687,4,2,10,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
262,2,18.207,20,4.137765,12.1333,7.41627,0.0419,2,5,8,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
263,2,25.7675,8,8.425407,28.525,1.817257,0.0113,4,2,15,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
264,2,6.5554,21,7.908638,24.0012,4.10228,0.002,3,4,8,1,1,0,VoIP,0,LOW,HIGH,HIGH,0,0,0,0
265,2,12.8254,15,6.803332,45.9652,8.281792,0.0507,4,2,14,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
266,2,6.8447,26,7.693929,39.1388,6.263811,0.0772,4,4,9,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
267,2,19.1158,17,3.255997,42.9849,5.351175,0.0537,1,4,7,1,1,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
268,2,24.4966,10,8.462375,35.9869,7.239518,0.0567,1,7,15,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
269,2,5.925,17,8.323974,41.6012,7.628728,0.0291,3,7,9,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
270,2,10.5987,11,7.268055,14.1114,6.82736,0.0627,1,9,12,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
271,2,5.5119,26,6.875563,43.5782,2.655783,0.0202,2,3,10,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
272,2,18.7708,21,3.754974,44.1401,5.864036,0.0011,2,2,9,1,1,0,VoIP,0,LOW,LOW,LOW,0,0,0,0
273,2,23.8464,10,8.900895,21.7912,4.319405,0.0531,2,9,15,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
274,2,7.444,21,8.183157,1.9379,5.387414,0.0342,2,3,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
275,2,14.8478,12,6.855368,11.5868,3.416362,0.0452,2,4,14,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
276,2,6.0421,25,7.073727,19.6528,2.188353,0.0275,2,9,7,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
277,2,19.8055,23,4.236542,36.7115,4.161228,0.0322,4,2,8,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
278,2,20.3092,10,8.101586,1.2697,7.925373,0.0092,1,2,14,1,1,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
279,2,7.949,16,8.02043,25.6098,9.707996,0.0571,3,9,9,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
280,2,13.78,16,7.12224,22.9659,4.237541,0.058,1,1,10,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
281,2,4.4927,28,7.344144,22.766,3.117565,0.0454,4,2,7,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
282,2,19.0529,18,3.975056,17.5792,9.654545,0.0133,3,4,7,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
283,2,21.2454,10,8.123516,14.9147,6.746395,0.0385,1,5,14,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
284,2,7.3324,21,8.047652,4.5603,1.139656,0.0439,4,4,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
285,2,13.4943,13,7.050467,18.6364,2.490132,0.0452,1,7,10,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
286,2,4.3814,28,7.138257,32.5714,4.944204,0.0149,1,0,10,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
287,2,20.9018,19,4.095245,10.98,0.859862,0.0643,2,8,9,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
288,2,23.5144,9,8.006709,11.618,9.799677,0.0501,1,4,14,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
289,2,7.6468,18,8.142755,7.7796,6.242146,0.0493,1,4,10,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
290,2,11.1992,12,7.189973,26.6895,7.150588,0.0203,1,3,13,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
291,2,5.7675,27,7.664995,16.5635,5.810264,0.0456,1,5,10,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
292,2,19.2092,21,3.905675,45.5011,7.560982,0.0629,4,8,10,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
293,2,24.0234,8,8.032469,36.5449,6.76275,0.0378,2,5,15,1,1,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
294,2,6.2976,20,7.646827,17.867,2.09066,0.0294,2,0,9,1,1,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
295,2,11.2652,14,6.830078,46.987,6.818605,0.0659,4,2,10,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
296,2,4.0945,28,6.749154,12.5791,1.231413,0.0479,1,0,7,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
297,2,19.1773,21,4.146159,46.3573,4.282825,0.0771,3,1,9,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
298,2,20.3799,13,8.12568,34.3381,1.021486,0.0737,1,4,15,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
299,2,9.7846,17,8.124985,41.0903,6.10326,0.043,3,4,9,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
300,2,11.0656,11,7.124712,30.9054,9.528226,0.0176,4,4,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
1,3,26.3727,10,4.454359,41.943,7.600687,0.0013,1,4,13,1,1,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
2,3,18.4663,26,6.446752,5.3729,1.251971,0.0476,2,2,12,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
3,3,12.0746,23,6.070849,32.0238,0.744791,0.0243,2,2,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
4,3,23.1824,20,4.395992,26.6318,1.395974,0.0277,2,9,9,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
5,3,33.1809,21,3.951429,12.4797,3.141192,0.0558,1,6,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
6,3,28.3293,11,4.406202,31.0228,3.405815,0.017,1,5,13,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
7,3,18.2655,26,6.651738,1.6298,4.223646,0.0791,1,7,14,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
8,3,10.1667,24,5.671552,24.611,1.403045,0.0073,4,4,15,1,1,0,VoIP,0,LOW,HIGH,HIGH,0,0,0,0
9,3,22.8919,14,4.442843,14.6419,0.959815,0.0047,3,2,8,1,1,0,VoIP,0,LOW,HIGH,HIGH,0,0,0,0
10,3,28.8969,25,4.050761,42.4419,0.877936,0.0237,3,6,10,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
11,3,28.9996,12,3.832068,43.5861,6.5159,0.0765,4,4,9,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
12,3,17.5269,25,7.035023,44.481,6.367839,0.0586,2,8,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
13,3,15.1027,27,6.487072,4.5913,0.922654,0.0259,3,6,14,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
14,3,20.9324,18,4.753029,3.8877,7.66866,0.0293,2,6,8,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
15,3,28.7174,23,4.092811,39.9397,9.016652,0.0151,4,3,9,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
16,3,28.4318,13,4.009914,25.7679,8.823219,0.0395,4,7,9,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
17,3,18.0666,28,6.82854,49.3876,9.802515,0.0676,1,0,15,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
18,3,13.3345,28,6.387005,20.4395,4.3978,0.0024,2,5,11,1,1,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
19,3,25.8483,16,4.45438,43.4085,9.121512,0.0613,2,0,8,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
20,3,27.7257,25,4.104436,34.1606,2.835857,0.0236,1,4,9,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
21,3,29.056,15,3.707823,3.2868,8.186621,0.0087,3,4,11,1,1,0,VoIP,0,LOW,HIGH,HIGH,0,0,0,0
22,3,17.8396,26,6.790479,30.6315,6.978471,0.0647,3,5,11,1,1,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
23,3,15.1349,26,6.045882,15.6329,7.373452,0.0344,3,3,14,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
24,3,21.9935,14,5.115871,15.1927,8.317081,0.0628,1,2,8,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
25,3,27.1872,21,3.413804,21.3357,8.695927,0.0525,3,1,8,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
26,3,25.9049,16,4.415607,39.6644,3.771877,0.0464,2,7,13,1,1,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
27,3,19.1689,28,6.625714,48.2686,7.291442,0.0135,3,1,13,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
28,3,15.3691,27,5.691772,11.2601,8.108269,0.0746,3,8,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
29,3,23.2749,15,4.34659,31.8968,1.023174,0.0538,1,9,7,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
30,3,27.3548,23,4.095697,14.2891,8.548957,0.0579,3,5,10,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
31,3,27.3856,11,4.176295,46.102,6.074461,0.0144,3,4,10,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
32,3,21.1079,25,6.471251,44.3038,3.13856,0.0042,2,3,12,1,1,0,VoIP,0,LOW,HIGH,HIGH,0,0,0,0
33,3,13.3966,25,5.638863,34.2758,7.883143,0.0284,1,6,12,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
34,3,22.1852,17,4.810938,38.3334,2.448387,0.0231,2,9,7,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
35,3,29.0333,21,4.666197,3.7921,5.283246,0.0462,2,4,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
36,3,28.0102,12,4.462852,17.3801,1.834909,0.0045,2,7,10,1,1,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
37,3,19.0806,26,5.546126,35.6638,9.143178,0.0485,2,3,12,1,1,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
38,3,12.786,26,6.087129,17.7937,9.054212,0.0194,2,5,12,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
39,3,22.9152,14,5.216638,45.1947,4.480842,0.0575,3,0,8,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
40,3,28.2351,24,4.002746,9.0421,9.106936,0.0053,1,7,8,1,1,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
41,3,28.4213,15,4.477775,32.3225,9.842241,0.0667,4,5,12,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
42,3,20.3646,28,6.300989,34.89,1.692755,0.0349,1,2,13,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
43,3,13.9171,23,5.826575,15.1248,8.06191,0.0009,4,9,15,1,1,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
44,3,22.6057,18,5.023009,29.8477,7.264085,0.05,4,7,9,1,1,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
45,3,28.6653,23,4.421046,46.2935,9.606752,0.0364,4,2,9,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
46,3,24.2831,11,4.426524,37.4466,2.69569,0.0056,3,0,11,1,1,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
47,3,18.8628,25,6.286653,43.4164,7.458484,0.0228,1,6,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
48,3,12.5882,26,5.665842,28.0819,4.303939,0.0143,2,6,11,1,1,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
49,3,21.6456,14,4.753366,12.4787,2.402353,0.0449,4,3,9,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
50,3,30.5069,27,3.793893,25.5668,5.093197,0.0098,1,9,9,1,1,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
51,3,28.102,12,4.439924,3.4101,9.238114,0.0447,2,1,10,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
52,3,19.3378,28,6.795086,49.3938,8.579935,0.0229,2,4,12,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
53,3,15.3106,28,5.593579,42.3697,9.270567,0.046,4,3,13,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
54,3,20.0783,18,4.422452,21.8179,2.475449,0.0325,4,9,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
55,3,29.2035,26,3.97359,8.0281,5.386302,0.0523,4,1,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
56,3,27.4138,11,4.885315,25.9705,0.68187,0.0749,4,9,13,1,1,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
57,3,19.5997,25,6.819561,41.0204,7.254389,0.0618,4,0,14,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
58,3,12.599,28,5.989422,44.6716,6.109884,0.0735,4,5,12,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
59,3,23.7695,14,5.01939,27.4755,2.819285,0.0756,4,2,7,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
60,3,26.6976,27,4.494239,27.3378,4.363827,0.0371,3,2,10,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
61,3,27.2606,16,3.892261,6.3966,4.570745,0.0257,4,0,12,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
62,3,19.8645,24,6.264895,13.8946,2.240896,0.0562,4,7,12,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
63,3,14.7092,27,5.501039,4.5231,5.313606,0.0684,1,0,15,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
64,3,22.3991,16,4.794261,30.3962,9.230152,0.0584,3,7,9,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
65,3,26.9965,21,4.545552,1.9902,3.392919,0.0673,2,0,12,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
66,3,27.1375,15,4.43144,23.2916,2.25987,0.0251,4,1,9,1,1,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
67,3,16.3496,27,6.875168,31.338,4.604648,0.0351,4,2,14,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
68,3,11.2164,28,5.889505,21.2789,9.196936,0.0595,1,1,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
69,3,27.5945,15,4.565691,28.3606,9.667293,0.0276,2,5,10,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
70,3,27.3719,27,3.911783,48.6637,5.022385,0.0418,2,9,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
71,3,27.7375,14,3.814073,29.5899,5.443335,0.0747,1,3,13,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
72,3,19.2995,28,6.581701,45.8734,4.342404,0.0394,4,3,13,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
73,3,14.7535,23,5.882624,16.7271,3.634435,0.0679,1,0,15,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
74,3,23.977,18,4.787789,44.0631,4.345172,0.0797,2,6,11,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
75,3,27.3059,27,4.307285,45.446,8.967759,0.0472,3,1,8,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
76,3,27.6872,16,4.260223,38.6723,6.630157,0.0452,4,2,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
77,3,16.7148,28,6.122089,22.7377,5.750332,0.0454,3,2,15,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
78,3,14.7134,26,6.424219,44.9766,4.066318,0.0441,4,7,13,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
79,3,23.6213,18,4.868555,41.9308,6.453184,0.069,3,8,7,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
80,3,30.6706,22,4.17826,29.7842,2.64705,0.0379,4,8,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
81,3,28.7132,15,4.324551,36.6391,7.365361,0.0488,4,3,10,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
82,3,18.8956,23,6.460194,12.7135,3.708685,0.0422,2,2,13,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
83,3,15.0946,28,5.694777,35.3145,7.157062,0.0124,2,8,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
84,3,21.2979,17,4.402897,2.3067,6.090979,0.065,2,8,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
85,3,30.3431,27,4.167003,25.3382,1.396738,0.0546,2,4,12,1,1,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
86,3,29.3688,13,4.065424,48.6737,9.65447,0.0196,4,5,12,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
87,3,20.7429,23,6.437729,30.0234,6.684475,0.0342,4,5,12,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
88,3,12.2295,24,5.648475,23.2581,7.714423,0.0451,3,6,14,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
89,3,22.7231,19,5.184693,37.1696,2.309096,0.0304,4,3,9,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
90,3,29.1202,21,4.455605,47.4078,6.635846,0.0448,3,6,10,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
91,3,27.5114,14,4.413914,23.1821,9.536399,0.0608,1,7,13,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
92,3,20.81,27,6.134114,40.6541,4.620754,0.0319,2,7,12,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
93,3,13.9889,28,5.875928,31.1429,6.767787,0.0274,1,6,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
94,3,21.9532,14,4.57198,49.1796,0.773719,0.025,3,5,8,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
95,3,30.6665,27,4.036109,47.4684,8.692594,0.0426,4,5,12,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
96,3,26.02,10,4.433439,37.3309,5.422354,0.018,1,8,9,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
97,3,21.6625,25,6.46761,42.5631,9.301483,0.0002,4,1,15,1,1,0,VoIP,0,LOW,LOW,LOW,0,0,0,0
98,3,12.6633,26,5.85698,37.6476,1.856143,0.077,4,9,11,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
99,3,23.0791,18,4.745432,9.8034,7.697379,0.0275,2,2,7,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
100,3,30.7957,24,4.411264,45.0725,0.560757,0.0478,1,5,8,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
101,3,27.1948,14,3.733732,15.2453,5.756925,0.0142,4,5,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
102,3,17.9164,24,6.503068,43.4313,2.311925,0.0005,1,0,12,1,1,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
103,3,14.6048,24,5.27925,10.135,0.567714,0.0297,4,2,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
104,3,23.2426,20,4.911809,37.5212,0.659589,0.0152,2,4,9,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
105,3,26.7169,23,3.544035,27.5604,7.343888,0.0247,4,0,12,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
106,3,26.1305,11,3.980074,23.8761,1.991553,0.0239,3,7,9,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
107,3,20.4531,28,6.601098,27.1849,6.921533,0.0456,2,5,13,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
108,3,14.5578,28,6.170217,18.7005,7.50078,0.015,4,3,14,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
109,3,24.5041,17,4.709434,44.7228,7.418503,0.0607,4,3,10,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
110,3,28.0542,25,3.849708,12.8012,5.076438,0.045,1,1,10,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
111,3,26.3504,12,4.407313,24.2985,8.800516,0.034,4,9,9,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
112,3,18.1531,28,6.795663,5.1539,5.988759,0.053,1,7,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
113,3,14.7028,28,6.266707,15.5455,5.16252,0.0178,4,8,14,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
114,3,23.5653,15,5.037497,23.4327,3.245397,0.0209,4,1,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
115,3,27.1087,22,4.056182,10.6658,8.494236,0.0482,2,3,9,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
116,3,28.2172,16,4.256797,26.9228,6.334101,0.0641,4,9,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
117,3,19.1257,23,6.379971,21.5057,5.847547,0.0397,1,8,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
118,3,17.0286,25,6.191279,10.0363,4.459118,0.0233,1,1,12,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
119,3,22.4019,15,4.621451,31.5462,5.752961,0.0169,2,3,10,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
120,3,24.912,23,3.926258,16.9419,5.787217,0.0198,3,2,9,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
121,3,26.6993,12,4.24431,7.7194,4.120877,0.0077,3,1,13,1,1,0,VoIP,0,LOW,MEDIUM,MEDIUM,0,0,0,0
122,3,18.9603,26,6.533536,43.9034,6.249727,0.0302,2,4,14,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
123,3,14.64,27,5.818287,32.412,9.545211,0.0426,3,1,12,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
124,3,22.8593,17,5.015152,26.896,1.836864,0.0663,4,9,7,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
125,3,27.3978,24,4.064974,25.3885,9.465085,0.0458,3,8,8,1,1,0,VoIP,1,MEDIUM,LOW,LOW,0,0,1,0
126,3,26.5784,10,4.439899,23.9102,1.580924,0.0605,4,7,11,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
127,3,20.906,23,6.231956,22.3218,7.528058,0.0551,1,6,15,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
128,3,12.829,23,6.077247,29.4618,4.486959,0.0644,1,3,12,1,1,0,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
129,3,23.2563,20,4.564628,21.6726,9.914244,0.0414,1,7,7,1,1,0,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
