window_idx,true_label,root_cause,recommended_action,score_isolation_forest,score_copod,score_xgboost_supervised
4884,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4472015900152013,61.69292920640773,0.9983734
4885,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4235188822785297,62.21676972317614,0.9998258
4886,0,subtle_anomaly,monitor closely + collect more contextual data,0.3988253042680482,48.253246060454266,0.90356755
4887,0,subtle_anomaly,monitor closely + collect more contextual data,0.4390737230574147,60.456227279522935,4.715278e-05
4888,0,subtle_anomaly,monitor closely + collect more contextual data,0.4644932584033007,64.12899278101996,0.00014754484
4889,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4402021033503275,59.26250650330683,0.9999244
4890,0,subtle_anomaly,monitor closely + collect more contextual data,0.3973705810816471,50.74684264864352,5.361016e-05
4891,0,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.53954219437385,87.77617924459663,5.8658297e-05
4892,0,subtle_anomaly,monitor closely + collect more contextual data,0.3888908273028121,45.17813916371286,7.258403e-05
4893,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.466578834502444,71.29811311606885,0.99995756
4894,0,subtle_anomaly,monitor closely + collect more contextual data,0.4081455740905173,52.04080685801194,0.0002545903
4895,0,subtle_anomaly,monitor closely + collect more contextual data,0.3889177912779395,43.66497502836013,3.9877068e-05
4896,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4246369907148657,56.89954398165668,0.9994802
4897,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5044839998630101,87.63703127401389,0.9973009
4898,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4332851418390034,56.55170860635046,0.9999312
4899,1,confirmed_anomaly,high-confidence alert - trigger immediate investigation,0.441245111347225,52.89662901461677,0.9962291
4900,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3993025226650725,51.69371945936847,0.9999387
4901,0,subtle_anomaly,monitor closely + collect more contextual data,0.4034665168154495,46.283845116951056,0.000453972
4902,0,subtle_anomaly,monitor closely + collect more contextual data,0.4184038589133966,57.16583703387681,0.028257757
4903,0,subtle_anomaly,monitor closely + collect more contextual data,0.445476817090138,68.33655861087804,0.0020649915
4904,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4150381933500072,56.753207650281546,0.94915843
4905,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4513475762719134,60.21773015070933,0.99965584
4906,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4474535145272902,58.69501822868768,0.99979323
4907,0,subtle_anomaly,monitor closely + collect more contextual data,0.4225531785462119,55.26880286417207,0.0032595266
4908,0,subtle_anomaly,monitor closely + collect more contextual data,0.4064150906126516,47.74131996310511,0.00024478018
4909,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4029745544809593,53.31526671777608,0.9998196
4910,0,subtle_anomaly,monitor closely + collect more contextual data,0.4113671554253318,52.59559153614963,0.00027779065
4911,0,subtle_anomaly,monitor closely + collect more contextual data,0.3799858390419419,41.61107817841484,5.9124643e-05
4912,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4291924373257031,60.00455851225105,0.9998945
4913,0,subtle_anomaly,monitor closely + collect more contextual data,0.4191896416480483,53.32971624835587,7.176973e-05
4914,0,subtle_anomaly,monitor closely + collect more contextual data,0.4029970283471321,56.24800888316751,3.4237622e-05
4915,0,subtle_anomaly,monitor closely + collect more contextual data,0.4730143856645024,66.4062987500194,0.0014939999
4916,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5149226490122912,88.75156188218445,0.9999248
4917,0,subtle_anomaly,monitor closely + collect more contextual data,0.4166477195956401,52.54855990540239,0.00037652408
4918,0,subtle_anomaly,monitor closely + collect more contextual data,0.438958381880051,55.915791707574776,0.00019013086
4919,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.4974657800344098,93.35289429556472,0.9999114
4920,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4277902923598124,64.03240646588078,0.9998217
4921,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4231685863609739,59.05101409433285,0.99995387
4922,0,subtle_anomaly,monitor closely + collect more contextual data,0.4520913909517119,62.0246581846965,0.00020280492
4923,0,subtle_anomaly,monitor closely + collect more contextual data,0.3990541104729463,46.0983820049923,0.00024007018
4924,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5256863582911858,97.1975039137755,0.9984036
4925,0,subtle_anomaly,monitor closely + collect more contextual data,0.3932743433115589,48.09137021759187,8.1105114e-05
4926,0,subtle_anomaly,monitor closely + collect more contextual data,0.4042326808217088,51.52640201019591,0.0045911735
4927,0,subtle_anomaly,monitor closely + collect more contextual data,0.4064209047521367,49.53022798458439,0.0005436994
4928,0,subtle_anomaly,monitor closely + collect more contextual data,0.4338746757722865,54.98157180830965,5.1859603e-05
4929,0,subtle_anomaly,monitor closely + collect more contextual data,0.4601225089184287,65.82954776907948,6.999221e-05
4930,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4298856433827565,62.00863638992209,0.99987483
4931,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4312304679542705,60.33026961531406,0.9999585
4932,0,subtle_anomaly,monitor closely + collect more contextual data,0.4447275080120148,52.124544392077865,0.00032323858
4933,0,subtle_anomaly,monitor closely + collect more contextual data,0.4388291334225808,61.04484132442244,0.00011056425
4934,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4070123437310755,57.52029420035645,0.99994874
4935,0,subtle_anomaly,monitor closely + collect more contextual data,0.4225533630978662,52.0309635069478,0.0008231606
4936,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4635794982252789,66.89583026188312,0.99992955
4937,0,subtle_anomaly,monitor closely + collect more contextual data,0.3879690972629601,47.09759833189639,3.9631406e-05
4938,0,subtle_anomaly,monitor closely + collect more contextual data,0.384901268944022,43.76358652038954,4.4495515e-05
4939,0,subtle_anomaly,monitor closely + collect more contextual data,0.4151513727597603,51.79161979198305,0.00012608973
4940,0,subtle_anomaly,monitor closely + collect more contextual data,0.4676045343884583,69.9344579157225,0.00020621532
4941,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3985252001596885,56.02539285084679,0.9998154
4942,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4538725520099521,70.4957032492806,0.9999554
4943,0,subtle_anomaly,monitor closely + collect more contextual data,0.4320600136677968,62.820178116084165,0.00027226674
4944,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4023264840270658,53.12474150717223,0.9999206
4945,0,subtle_anomaly,monitor closely + collect more contextual data,0.3992237509412648,46.48735873018708,0.00013349268
4946,0,subtle_anomaly,monitor closely + collect more contextual data,0.4237658446708514,56.38876931111448,0.006409564
4947,0,subtle_anomaly,monitor closely + collect more contextual data,0.4600819325574315,68.23707284935143,0.000102163576
4948,0,subtle_anomaly,monitor closely + collect more contextual data,0.4582658220100606,66.94959837859287,5.1725805e-05
4949,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4122461648447468,58.07149218545211,0.9999056
4950,0,subtle_anomaly,monitor closely + collect more contextual data,0.4089088227705565,50.296249703571085,0.00019807993
4951,0,subtle_anomaly,monitor closely + collect more contextual data,0.4035347780868187,52.32588035906111,0.00038697445
4952,0,subtle_anomaly,monitor closely + collect more contextual data,0.3869823046102102,41.6602864295125,5.6828354e-05
4953,0,subtle_anomaly,monitor closely + collect more contextual data,0.3985897180512333,47.61303686485244,0.00026404898
4954,0,subtle_anomaly,monitor closely + collect more contextual data,0.4322451200479135,63.463156180943606,0.000106592386
4955,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4223384188957866,53.82188564729177,0.9998362
4956,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3929433326792776,56.72083986013174,0.9999473
4957,0,subtle_anomaly,monitor closely + collect more contextual data,0.3906700670216175,48.05474002982895,8.516902e-05
4958,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.438682089729284,58.72397300053541,0.41323876
4959,0,subtle_anomaly,monitor closely + collect more contextual data,0.4312992684231286,56.43417333790958,0.00145169
4960,0,subtle_anomaly,monitor closely + collect more contextual data,0.3836024348863214,44.12786273363908,0.00028755396
4961,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4199647357254702,54.62827299585366,0.9998281
4962,0,subtle_anomaly,monitor closely + collect more contextual data,0.438307584851862,60.4153594762122,0.00010648207
4963,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3937846064274306,50.11903585402421,0.99993074
4964,0,subtle_anomaly,monitor closely + collect more contextual data,0.4217282579278946,54.07404755110232,0.00046224103
4965,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.4680126933291218,83.6001349923184,0.9997874
4966,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4722834676590898,67.11911381995309,0.99993134
4967,0,subtle_anomaly,monitor closely + collect more contextual data,0.4245383255942849,54.527531542033,9.456005e-05
4968,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.427881341837294,59.53549950973118,0.9998883
4969,0,subtle_anomaly,monitor closely + collect more contextual data,0.4244820003575194,51.52597712837192,0.0007388234
4970,0,subtle_anomaly,monitor closely + collect more contextual data,0.4156029994522126,55.68114524788454,0.0014304611
4971,0,subtle_anomaly,monitor closely + collect more contextual data,0.4105253944441957,50.27549204484348,3.4504956e-05
4972,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5539363374671129,99.28475318118058,0.999017
4973,0,subtle_anomaly,monitor closely + collect more contextual data,0.4583965684733492,67.0592188784269,7.3814634e-05
4974,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4490747079233039,65.04520338490715,0.9995425
4975,0,subtle_anomaly,monitor closely + collect more contextual data,0.4212078556579935,54.62572474159398,0.00055195624
4976,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.4749721627863609,85.4971436025306,0.99997795
4977,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4124604867699979,54.94350638768924,0.99976724
4978,0,subtle_anomaly,monitor closely + collect more contextual data,0.4284664378653617,58.23706064646212,1.9420793e-05
4979,0,subtle_anomaly,monitor closely + collect more contextual data,0.3919886815192923,42.20319574134018,0.00034575452
4980,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.455442522618054,59.46734467243425,0.9999448
4981,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5715195597877956,114.0345547861323,0.99957603
4982,0,subtle_anomaly,monitor closely + collect more contextual data,0.4442141284880678,54.98626410020366,7.108594e-05
4983,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4238182089770211,61.19694549287528,0.5167638
4984,0,subtle_anomaly,monitor closely + collect more contextual data,0.4617926072591614,62.08696362123244,5.0515784e-05
4985,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4029340220173729,51.8183815988513,0.99993515
4986,0,subtle_anomaly,monitor closely + collect more contextual data,0.4434659964560412,60.43660004669636,0.00023411596
4987,0,subtle_anomaly,monitor closely + collect more contextual data,0.4179543658014424,46.078093138853845,0.0017128094
4988,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4662719490620202,76.03088364131617,0.5057521
4989,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4822637980584059,70.55909884002743,0.99976784
4990,0,subtle_anomaly,monitor closely + collect more contextual data,0.3982432845672394,49.46672402497623,0.001011858
4991,0,isolation_outlier,inspect individual extreme values + check for sensor drift,0.4827981237441014,69.6097497868438,0.000110398956
4992,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4179750687931111,55.51545039496606,0.9999527
4993,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4112830422143462,50.259047300207406,0.99857414
4994,0,isolation_outlier,inspect individual extreme values + check for sensor drift,0.490174219034818,74.08784250163785,0.00041048115
4995,0,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5240737652305315,92.63731494380448,0.0011916523
4996,0,subtle_anomaly,monitor closely + collect more contextual data,0.3879500615151166,43.49800817089826,0.00049263786
4997,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.447504936701776,62.5489513670989,0.9999484
4998,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4089019974091938,54.91720317641196,0.9998938
4999,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5458922325985818,115.35096753360538,0.9998078
5000,0,subtle_anomaly,monitor closely + collect more contextual data,0.4328563325946443,57.39155591599712,0.00057409715
5001,0,subtle_anomaly,monitor closely + collect more contextual data,0.388500585479989,42.5948271943818,0.00012640658
5002,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3991224550804605,58.94748834661775,0.9999095
5003,0,subtle_anomaly,monitor closely + collect more contextual data,0.4752017670921584,73.36853537158659,0.00017397126
5004,0,subtle_anomaly,monitor closely + collect more contextual data,0.4108158500567789,53.03651358443896,0.00011851022
5005,0,subtle_anomaly,monitor closely + collect more contextual data,0.4302473858902937,56.02848506782514,5.1744602e-05
5006,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4660044147380556,66.9581409401981,0.9998779
5007,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4118136065841662,54.59072372624186,0.99986076
5008,0,subtle_anomaly,monitor closely + collect more contextual data,0.4040194151817841,51.77642115136447,8.200045e-05
5009,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4777681674768732,70.05248688611452,0.9999585
5010,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4266701628798404,60.08819310774878,0.9999349
5011,0,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5266949686671372,99.00867266995964,0.5903444
5012,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.418708762974237,51.567889299644094,0.9803728
5013,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3949827127206467,48.672833789107074,0.9999201
5014,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4071202601174054,55.31902365590731,0.9999392
5015,0,subtle_anomaly,monitor closely + collect more contextual data,0.4206495284395878,50.2763929292308,0.0006230394
5016,0,subtle_anomaly,monitor closely + collect more contextual data,0.413276515006212,54.853484792601165,5.167394e-05
5017,1,confirmed_anomaly,high-confidence alert - trigger immediate investigation,0.4165455026138226,43.891394346482336,0.9855747
5018,0,subtle_anomaly,monitor closely + collect more contextual data,0.4468115173255529,59.78767028633752,0.00010187308
5019,0,subtle_anomaly,monitor closely + collect more contextual data,0.3944608448773622,45.808005565278414,0.00038099705
5020,0,subtle_anomaly,monitor closely + collect more contextual data,0.4493166888899368,60.98760888754111,0.00027078105
5021,0,subtle_anomaly,monitor closely + collect more contextual data,0.4067227801556404,50.51020656986137,0.0002370415
5022,0,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4475695847213992,68.6810399855064,0.00024926604
5023,0,subtle_anomaly,monitor closely + collect more contextual data,0.4192927259131085,54.20153066185398,8.2511164e-05
5024,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3800111738501894,40.519704041893405,0.99973184
5025,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4280427618403849,52.021769958641606,0.9975413
5026,0,subtle_anomaly,monitor closely + collect more contextual data,0.3961247460572139,46.82737475875448,0.00011744274
5027,0,subtle_anomaly,monitor closely + collect more contextual data,0.4451047124098822,63.52147312018829,0.00026022538
5028,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4985743094625254,74.81183791159478,0.99989593
5029,0,subtle_anomaly,monitor closely + collect more contextual data,0.4198055498425175,60.78074174385067,0.00014056414
5030,0,subtle_anomaly,monitor closely + collect more contextual data,0.4594977983339037,66.59570628640726,0.00010712255
5031,0,subtle_anomaly,monitor closely + collect more contextual data,0.4493666491278004,63.227762702341934,4.793107e-05
5032,0,subtle_anomaly,monitor closely + collect more contextual data,0.4658270713741869,65.58800139918998,0.000115017465
5033,0,subtle_anomaly,monitor closely + collect more contextual data,0.415097893318379,54.271524302849805,4.919806e-05
5034,0,subtle_anomaly,monitor closely + collect more contextual data,0.4128071929105003,51.84228260015615,0.00021411566
5035,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.508477411885078,77.14632786698303,0.9999378
5036,0,subtle_anomaly,monitor closely + collect more contextual data,0.4149832789031658,51.27747347202112,0.0004366575
5037,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4239194606523923,50.61440993876973,0.9998311
5038,0,subtle_anomaly,monitor closely + collect more contextual data,0.4584364373184414,60.82339407512652,0.00010994427
5039,0,subtle_anomaly,monitor closely + collect more contextual data,0.4571454186778993,58.41376867735981,0.00010612302
5040,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4374795378147454,56.339795842612496,0.9994697
5041,0,subtle_anomaly,monitor closely + collect more contextual data,0.4349855257811844,62.84171711216703,0.001556797
5042,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4250363964384349,51.69563037578792,0.9997693
5043,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4574209975288622,65.08539213398137,0.99420434
5044,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3923300924633811,50.60549521513457,0.9983347
5045,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4098144612362558,57.28823126352767,0.9991573
5046,0,subtle_anomaly,monitor closely + collect more contextual data,0.4401654927097111,58.280501138389226,4.1944808e-05
5047,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4101227497407506,56.36235317275248,0.9997148
5048,0,subtle_anomaly,monitor closely + collect more contextual data,0.4424956033624387,58.78799667230001,0.0014444009
5049,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4333742614733309,63.927821916876965,0.99995625
5050,0,subtle_anomaly,monitor closely + collect more contextual data,0.38037903454686,44.76430992957369,0.00021958123
5051,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4332314959079532,54.37465033365446,0.99950325
5052,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3857334940557922,48.76670933747134,0.9999449
5053,0,subtle_anomaly,monitor closely + collect more contextual data,0.4009375861514104,47.92516592132384,4.361604e-05
5054,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.516945318389532,87.93207453965886,0.99993503
5055,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4053556579213984,52.65339588877946,0.99966466
5056,0,subtle_anomaly,monitor closely + collect more contextual data,0.4183784608493318,57.97541472446201,0.0007676877
5057,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.5009694093779984,74.72024203599217,0.9995542
5058,0,subtle_anomaly,monitor closely + collect more contextual data,0.385296426263483,43.065581958670506,0.00023170564
5059,0,subtle_anomaly,monitor closely + collect more contextual data,0.4303062731883148,63.99547967815974,2.8035101e-05
5060,0,subtle_anomaly,monitor closely + collect more contextual data,0.3796551978367105,42.34120402115503,3.9149727e-05
5061,0,subtle_anomaly,monitor closely + collect more contextual data,0.3989489334429599,51.62358895032758,0.010039081
5062,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4078438406799464,55.75924256831195,0.9999038
5063,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4128965525393433,56.69640153106479,0.9999263
5064,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.426070199506192,55.47448404772258,0.99994564
5065,0,subtle_anomaly,monitor closely + collect more contextual data,0.4171905511273654,49.41334442369047,0.00090561307
5066,0,subtle_anomaly,monitor closely + collect more contextual data,0.4096783732744398,50.72681488709023,8.787443e-05
5067,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4067987329333309,52.82764046210518,0.99998355
5068,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4354993207443239,57.024503187713286,0.99992824
5069,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5337569597983439,107.32417726491484,0.9984712
5070,0,subtle_anomaly,monitor closely + collect more contextual data,0.4628566039947251,64.95303787596838,0.0005713644
5071,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.400689405915145,53.80326369149062,0.9998299
5072,0,subtle_anomaly,monitor closely + collect more contextual data,0.4033212710242912,47.794703946244894,0.00039873406
5073,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3905010684150999,44.21774551101984,0.9916853
5074,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4054308458725448,54.37524294637558,0.9999615
5075,0,subtle_anomaly,monitor closely + collect more contextual data,0.4756735947127107,70.51938917869984,9.060718e-05
5076,0,subtle_anomaly,monitor closely + collect more contextual data,0.4285385328387151,58.89079787648345,0.0002084279
5077,0,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5804080227170968,129.61356305870763,0.0004586783
5078,0,subtle_anomaly,monitor closely + collect more contextual data,0.3838180438539069,44.43691374227762,0.00014010622
5079,0,subtle_anomaly,monitor closely + collect more contextual data,0.4662567307291392,66.35716022853991,0.0018416633
5080,0,subtle_anomaly,monitor closely + collect more contextual data,0.4023069646573758,48.04418523069207,0.00013738319
5081,0,subtle_anomaly,monitor closely + collect more contextual data,0.4127620810738031,53.34249374093546,0.00015596199
5082,0,subtle_anomaly,monitor closely + collect more contextual data,0.417952974730915,49.68847472928961,0.0005784379
5083,0,subtle_anomaly,monitor closely + collect more contextual data,0.4033663146339143,51.76020533092028,0.00011297316
5084,0,subtle_anomaly,monitor closely + collect more contextual data,0.4011139259253019,48.11533185034391,1.3834205e-05
5085,0,subtle_anomaly,monitor closely + collect more contextual data,0.4243641221254951,55.18013194747615,0.001617556
5086,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4820907829263389,66.77394016076254,0.9999137
5087,0,subtle_anomaly,monitor closely + collect more contextual data,0.4140130014670904,47.37049434059463,0.00046476515
5088,0,subtle_anomaly,monitor closely + collect more contextual data,0.4582501241571995,61.48200292437468,3.2568132e-05
5089,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4318034971718956,58.61472712829512,0.9997335
5090,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3912874651529699,49.34476012659409,0.99600047
5091,0,subtle_anomaly,monitor closely + collect more contextual data,0.4213158309639535,50.677509625073526,0.00015698596
5092,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4055756658703481,55.0243147641496,0.999871
5093,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4289092343232191,61.5861486530241,0.99995375
5094,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.433676703338162,53.33102896645352,0.9999633
5095,0,subtle_anomaly,monitor closely + collect more contextual data,0.4047880730089148,47.56580607288233,0.00042699822
5096,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4002778434062815,49.122121126520106,0.9990964
5097,0,subtle_anomaly,monitor closely + collect more contextual data,0.4181195792685183,58.90205364795369,0.016117455
5098,0,subtle_anomaly,monitor closely + collect more contextual data,0.4566538794190274,63.55926062940368,2.8556478e-05
5099,0,subtle_anomaly,monitor closely + collect more contextual data,0.4252402111229826,51.75038018295111,0.09695316
5100,0,subtle_anomaly,monitor closely + collect more contextual data,0.3763847903122486,41.36134384418515,0.00013260194
5101,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4524517538437628,67.21544512521866,0.99997044
5102,0,subtle_anomaly,monitor closely + collect more contextual data,0.4025459309220155,52.62976416373478,0.00033451067
5103,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3947510053026395,45.77519092701508,0.99995816
5104,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.420941409154392,49.10631025085822,0.9998363
5105,0,subtle_anomaly,monitor closely + collect more contextual data,0.4094916490299603,48.3304505272466,0.00033942683
5106,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4730680667227313,71.00839367272016,0.9999125
5107,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5067012886801315,92.86236127023192,0.99909127
5108,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4098067313508202,54.65356531075963,0.99996185
5109,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4245560422308501,58.74843438852908,0.9998746
5110,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4192624949732009,60.37991858022781,0.99995625
5111,0,subtle_anomaly,monitor closely + collect more contextual data,0.4049142520758764,46.11375519543476,0.0027145995
5112,0,subtle_anomaly,monitor closely + collect more contextual data,0.4264394549582458,52.19277410496525,0.00021451495
5113,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4310639561768465,57.309277416069634,0.99965334
5114,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4222648919502088,51.2041932678195,0.9998658
5115,0,subtle_anomaly,monitor closely + collect more contextual data,0.404454044855951,50.74777888013227,6.777426e-05
5116,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4183197369356859,55.159791732081935,0.9994616
5117,0,subtle_anomaly,monitor closely + collect more contextual data,0.4414449011655651,60.36224642100055,0.00017861433
5118,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4562509171276603,64.21382973702651,0.9998299
5119,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4411760308379766,57.13670813600224,0.99980277
5120,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4808044577402992,61.51550965199422,0.99994147
5121,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4544792032120445,72.14142346225003,0.99983716
5122,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4034374969203461,50.38212248842076,0.9993517
5123,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4464808929617031,66.21338079865623,0.9998246
5124,0,subtle_anomaly,monitor closely + collect more contextual data,0.3793208474578466,43.17821562146195,0.00011541584
5125,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4286159221331723,54.2146481606226,0.9999616
5126,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4651253985198378,66.25402237986611,0.9998859
5127,0,subtle_anomaly,monitor closely + collect more contextual data,0.384376720320261,47.10083778002351,0.00014911634
5128,0,subtle_anomaly,monitor closely + collect more contextual data,0.3986801769630382,47.17042933110913,3.9404313e-05
