window_idx,true_label,score_isolation_forest,score_random_forest,score_xgboost,score_lstm_autoencoder,score_anomaly_transformer
11055,1,0.4319823744052009,1.0,0.9999665,0.07625469,645.72614
11056,1,0.4341609284678889,1.0,0.9999721,0.0640487,646.1831
11057,1,0.4390915865902119,1.0,0.9999697,0.047168564,646.4231
11058,1,0.4503673040510215,1.0,0.9999713,0.054755244,646.35333
11059,1,0.45370489282130827,1.0,0.999977,0.05784984,646.6006
11060,1,0.4618999706793043,1.0,0.9982211,0.06596521,646.7599
11061,1,0.461474175330304,1.0,0.99997294,0.060265515,647.0139
11062,1,0.4511738867030548,1.0,0.99997747,0.061859977,647.3379
11063,1,0.4658284609843727,1.0,0.9992188,0.051434305,647.6986
11064,1,0.46856191311232886,1.0,0.99997544,0.040461954,648.04944
11065,0,0.4402217207994094,8.06212112086037e-05,0.0025171284,0.028916975,6.3329964
11066,0,0.4416384832335744,0.00045601007740357375,0.0021122852,0.02786765,6.369285
11067,0,0.4309345617292131,0.00018782777541719777,0.0028552075,0.025230914,6.33728
11068,0,0.4240839479952692,0.0008087518653927587,0.00036338737,0.022039479,6.2984085
11069,0,0.4243059836894929,3.479605188545343e-05,2.636561e-05,0.021274457,6.2686186
11070,0,0.4308941631930006,0.00011194484524627852,0.0001728881,0.019919287,6.2576227
11071,0,0.4320984568234621,2.7300771357742636e-05,2.1343567e-05,0.01922731,6.236591
11072,0,0.43005347809656935,2.2434012620037925e-05,1.7261918e-05,0.018176587,6.2269998
11073,0,0.4199062227201885,0.00016197466664890942,5.1010233e-05,0.019046929,6.2237296
11074,0,0.44664886494769135,0.001688583094952391,0.00011636399,0.019195862,6.2617884
11075,0,0.4339006248758148,0.0029268658246499003,0.00011225851,0.016698156,6.269076
11076,0,0.42377406933740425,0.0006786096173324712,4.0804163e-05,0.013942608,6.2806673
11077,0,0.43327887745245,0.006793663405419335,0.00059636973,0.013525872,6.282301
11078,0,0.4328168064865635,0.0017708038509713243,0.00056680734,0.011854921,6.2931776
11079,0,0.43174067822231377,0.0020965493264817107,0.00053756917,0.012266008,6.291447
11080,0,0.4308909662747641,0.003229453469829489,0.000117781754,0.011932546,6.3186054
11081,1,0.43470028978093284,0.5180247751748129,0.6449208,0.012108554,7.762487
11082,1,0.4365060596307032,0.4901657508257616,0.72996444,0.012893254,345.89056
11083,1,0.44395788114867324,0.6431241824214166,0.85693616,0.013169198,636.3404
11084,0,0.4293167716837205,0.10138327162546275,0.004111493,0.010923161,6.30087
11085,0,0.4297126340518258,0.356243043508029,0.64715207,0.012534031,6.3418083
11086,1,0.430424701493716,0.9136144744507289,0.9995764,0.011951189,8.908075
11087,0,0.4402813170973484,0.17270367905410827,0.0052859928,0.013869019,7.105833
11088,0,0.4380142846172212,0.16092822724872177,0.0055346554,0.015340787,7.29589
11089,1,0.4427365774575962,0.9972190056541729,0.99993455,0.031148048,643.9635
11090,1,0.4380988335254057,0.999429299765643,0.9999529,0.08378183,644.22345
11091,1,0.4412267727347331,0.999730967259621,0.9999653,0.08812261,644.3783
11092,1,0.4306026780348397,1.0,0.99996245,0.10364865,644.5461
11093,1,0.4356356538100123,0.9994000508346693,0.9999627,0.09606149,644.8865
11094,1,0.42968645221088475,1.0,0.99997485,0.086160816,645.0673
11095,1,0.437792344700764,1.0,0.99996734,0.07658188,645.5964
11096,1,0.4412983939452467,1.0,0.99996996,0.06652732,646.18774
11097,1,0.4484272272433926,1.0,0.99997735,0.047583297,646.39014
11098,1,0.4532502662759267,1.0,0.9999727,0.05447754,646.46954
11099,1,0.4502506820596938,1.0,0.999972,0.056961197,646.7176
11100,1,0.4527882872990849,1.0,0.9999732,0.066733815,646.78046
11101,1,0.47301487443160356,0.998603521864928,0.99997115,0.059705086,647.25134
11102,1,0.4630972559581345,1.0,0.9986559,0.062247157,647.3927
11103,1,0.466407794747312,1.0,0.9999788,0.051838662,647.8017
11104,1,0.4741088785797609,1.0,0.9999702,0.040762864,648.2062
11105,0,0.4391293367491271,0.0009086434280324246,0.0018348519,0.028707212,6.3631444
11106,0,0.44696898492034076,0.0002014041513561714,0.0018982143,0.026930248,6.3766418
11107,0,0.44027700754493093,0.00022039535233298637,0.0025046198,0.024682062,6.343607
11108,0,0.43837640243369314,0.00010327076943103785,2.3054608e-05,0.022248598,6.3043747
11109,0,0.43429366941791053,9.952331863926809e-05,3.2956767e-05,0.021259464,6.264673
11110,0,0.44186938158559885,2.8451932229005063e-05,2.062175e-05,0.01999055,6.2537084
11111,0,0.43681818615211193,2.7300771357742636e-05,2.3418283e-05,0.019279135,6.2324142
11112,0,0.4451272647899992,2.2434012620037925e-05,1.789671e-05,0.018298242,6.2260513
11113,0,0.44459354129583073,0.002484787572626093,0.0040184036,0.018797068,6.2105803
11114,0,0.4532274202284835,0.0003285340867134164,0.003541736,0.018867834,6.257109
11115,0,0.4415450899736699,9.743032603598191e-05,6.4542146e-05,0.016219955,6.270485
11116,0,0.4360474463306152,3.679375421641977e-05,2.6706404e-05,0.014086681,6.280076
11117,0,0.4342451808025623,5.073035622227508e-05,2.8409255e-05,0.013606436,6.283459
11118,0,0.4326714374319713,4.665871955288459e-05,8.411828e-05,0.011729147,6.293535
11119,0,0.4438212449413883,0.00045475876717366117,4.3966076e-05,0.012377442,6.289751
11120,0,0.44674475191019636,0.007223888987474069,0.000108316024,0.011360465,6.314099
11121,0,0.433576779890615,0.4294061756436096,0.5239335,0.011399712,7.3835173
11122,0,0.44145300244016944,0.1904519536956828,0.026361428,0.01266311,6.391758
11123,0,0.44553007454026566,0.19328398405487526,0.046805806,0.012455321,6.3218536
11124,1,0.44004004466548946,0.8675994500683238,0.99944395,0.010992855,6.483498
11125,1,0.4470079440500256,0.8321345077065619,0.9993198,0.012618663,7.619056
11126,0,0.43738893568911136,0.053657539444574645,0.004278812,0.011866154,6.3053126
11127,1,0.44424060178476343,0.8345722583103964,0.9993092,0.013815431,8.014345
11128,1,0.439868591868523,0.7802841607645948,0.96177906,0.0152375,609.4134
11129,1,0.4492343403557433,0.9984376784250931,0.9999032,0.029500127,643.2418
11130,1,0.44348274231178586,0.9992453433427234,0.99992716,0.07478413,644.1726
11131,1,0.448608277597501,1.0,0.99997115,0.08700862,644.341
11132,1,0.4314576201465168,1.0,0.99996805,0.066646606,644.57623
11133,1,0.4439452735400602,1.0,0.9999745,0.09398578,644.9803
11134,1,0.42840119513312236,1.0,0.9999801,0.08728205,645.1553
11135,1,0.4351755146038938,1.0,0.99997234,0.07797516,645.7901
11136,1,0.44088064830168544,1.0,0.99997246,0.06512842,646.24066
11137,1,0.4443828783536481,1.0,0.9999726,0.048102293,646.4406
11138,1,0.44874771591130597,1.0,0.99997425,0.055343773,646.6162
11139,1,0.45984747413171834,0.9998032978144712,0.99997604,0.058251943,646.8076
11140,1,0.4651653165438137,0.9998032978144712,0.9975319,0.06812525,646.9092
11141,1,0.45761934272347543,0.9998032978144712,0.9999751,0.0616581,647.1064
11142,1,0.46692094983482163,0.9998032978144712,0.9999671,0.064126275,647.52344
11143,1,0.4634555582745428,1.0,0.9999794,0.052791577,647.9541
11144,1,0.4723377890097125,0.9980614881469059,0.998187,0.042007662,648.33545
11145,0,0.4352447190304955,0.023342792396297166,0.003661107,0.029214155,6.360272
11146,0,0.43502845360608927,0.0029013028404080996,0.0020912755,0.027083699,6.3737054
11147,0,0.4344088630186935,0.007752299807714283,0.004011697,0.025169067,6.3418546
11148,0,0.42859323817318873,0.0015572725797039792,0.00035671005,0.022592345,6.301196
11149,0,0.4290615120630045,0.000842893705858509,2.1546934e-05,0.021568708,6.2627535
11150,0,0.4362975294419084,0.0009198466757358442,2.5938227e-05,0.02073279,6.253602
11151,0,0.43401654619949964,4.123737336359793e-05,2.120688e-05,0.019530347,6.238151
11152,0,0.43978866495262303,0.0009397286596749105,2.2722787e-05,0.018672707,6.242524
11153,0,0.4342021887291975,0.004087170070068147,0.0029348012,0.019014765,6.2216744
11154,0,0.4443721340063164,0.00637732023844984,8.356239e-05,0.019490082,6.261997
11155,0,0.43476937219909495,0.011009282667549006,0.00017002215,0.016573124,6.2690573
11156,0,0.4343583258771821,0.0006786096173324712,3.5834088e-05,0.01421906,6.27833
11157,0,0.432591267223936,4.783840213330985e-05,3.706064e-05,0.013805325,6.286315
11158,0,0.4372868627051799,5.856504384934314e-05,6.9697286e-05,0.011812943,6.2922063
11159,0,0.4406136587906914,0.003677345730807942,0.0010418667,0.011683474,6.2908964
11160,0,0.4421508496032687,0.026623964746865986,8.541156e-05,0.01119837,6.32446
11161,0,0.4389707789325834,0.44667003871521105,0.13782647,0.011411532,6.342271
11162,0,0.44377727335537553,0.4056519720617681,0.30049348,0.0127009535,44.914043
11163,0,0.4484612744212177,0.32458107676855896,0.115171164,0.0123005705,13.415684
11164,0,0.44769762716450173,0.021017271044651564,0.00066159054,0.010794838,6.3048487
11165,0,0.44605374174627654,0.017305444662066072,0.0006000269,0.012363115,6.3381834
11166,1,0.43603716009437166,0.8713924854624873,0.99938786,0.011323033,554.5847
11167,1,0.4364589851222129,0.8565758118242464,0.99936205,0.013856087,638.4767
11168,1,0.43676989833097063,0.8328701987765893,0.9995951,0.015347148,612.8441
11169,1,0.4286987968263894,0.9989472273357882,0.9999256,0.035548218,644.1017
11170,1,0.43294288370001505,1.0,0.9999628,0.08506611,644.2681
11171,1,0.4367885663828633,1.0,0.99995565,0.08116415,644.32135
11172,1,0.44365536344671336,1.0,0.9999685,0.10516562,644.6678
11173,1,0.43197922620965945,1.0,0.9999784,0.09546824,645.095
11174,1,0.4294731673658244,1.0,0.99997187,0.08470071,645.1061
11175,1,0.42739197527524275,1.0,0.9999821,0.07654469,645.6735
11176,1,0.43203943523553373,1.0,0.9999714,0.06750215,646.1472
11177,1,0.44214054503547323,1.0,0.9999726,0.048495285,646.40393
11178,1,0.44450769254230793,1.0,0.9999713,0.054896984,646.5334
11179,1,0.44890727805628877,1.0,0.9999784,0.057591185,646.73816
11180,1,0.4617685038701374,0.9992033486491404,0.99996173,0.06646178,646.8794
11181,1,0.4631556064204947,1.0,0.999982,0.059246913,647.3549
11182,1,0.47019944181250073,1.0,0.99997914,0.062164016,647.43274
11183,1,0.47584596063847395,1.0,0.9999733,0.05080549,648.04584
11184,1,0.4787109604665808,1.0,0.9999665,0.039893564,648.4764
11185,0,0.442551182574094,0.03927657233379921,0.0022443412,0.028035471,6.3653555
11186,0,0.44159822807529525,0.00045320328530321503,0.0021788864,0.027192896,6.379812
11187,0,0.4311492152840668,0.00032604303738995467,0.00226254,0.02475492,6.3448386
11188,0,0.43115655800174635,5.4804549300455225e-05,2.393492e-05,0.022667427,6.3011775
11189,0,0.42880956409682147,0.002509362127559928,2.8576309e-05,0.021440554,6.264597
11190,0,0.4350925664889364,0.00010475301372111052,4.453635e-05,0.020002885,6.255536
11191,0,0.43644907867853644,4.4250085143114704e-05,3.444693e-05,0.019529762,6.241189
11192,0,0.43457375389685843,2.2434012620037925e-05,1.4642901e-05,0.018357437,6.2304816
11193,0,0.4308487843116448,0.00026108995193874793,0.0022852013,0.018794674,6.211692
11194,0,0.4400993855002358,0.00026839339222818636,0.0022224097,0.018793028,6.2595057
11195,0,0.43427766630626125,0.000127789634362681,0.0022718138,0.015882576,6.268282
11196,0,0.42864022466973306,3.679375421641977e-05,2.0381505e-05,0.014068912,6.281058
11197,0,0.4326457329062109,0.00011309483570852522,3.390769e-05,0.014701999,6.280717
11198,0,0.42748443543717024,3.679375421641977e-05,3.4126693e-05,0.0129944645,6.290226
11199,0,0.4302338860741546,9.002391854992232e-05,5.1597464e-05,0.0128417425,6.2881536
11200,0,0.4349572123631257,0.00025317856309286444,6.9651906e-05,0.011658746,6.315001
11201,1,0.429010636461849,0.4549382996801444,0.7659802,0.012921184,613.31885
11202,0,0.4355633496256299,0.21134949026488012,0.0055097807,0.0131568,7.6452975
11203,0,0.4417019297966363,0.22580713587186874,0.013994128,0.012948244,6.6902266
11204,0,0.4375257164168502,0.05801162449998882,0.004277936,0.010745937,6.301801
11205,0,0.43599643228167007,0.043860613933849685,0.0025938472,0.012252843,6.296544
11206,0,0.43053014292942177,0.25482822912505687,0.19174343,0.0119855,6.3379736
11207,0,0.44404081728940115,0.5014414693203364,0.41445142,0.013850077,7.8269424
11208,1,0.4422466934243754,0.8189082791655247,0.99894327,0.015805418,641.6564
11209,1,0.4389436888948315,0.9882215896449399,0.99989927,0.03466644,644.1904
11210,1,0.4387524904581252,1.0,0.99994624,0.08817465,644.36383
11211,1,0.4363866991900778,0.9986421308654295,0.9999361,0.10399268,644.5365
11212,1,0.4376662983153216,0.9998032978144712,0.9999559,0.08083432,644.7377
11213,1,0.4439420094412348,1.0,0.9999801,0.09629021,645.10645
11214,1,0.42578073676556494,1.0,0.99998057,0.08655728,645.49286
11215,1,0.4359253643708161,1.0,0.99997425,0.075908825,645.8796
11216,1,0.43586577950935274,1.0,0.9995932,0.06543383,645.9831
11217,1,0.4459969682906713,1.0,0.99997306,0.04777146,646.54065
11218,1,0.448967687924983,1.0,0.99997795,0.05485555,646.6763
11219,1,0.4511839092446824,1.0,0.9999732,0.057499025,646.92523
11220,1,0.4560731898565098,1.0,0.9999746,0.06742835,646.997
11221,1,0.45870645530552806,1.0,0.99997723,0.06047903,647.3436
11222,1,0.45623409869919607,1.0,0.99998176,0.06380518,647.48804
11223,1,0.47885119351550304,1.0,0.9999757,0.051997986,648.0328
11224,1,0.43139862719835836,0.9138918872434079,0.99922526,0.011151221,522.96313
11225,0,0.43144768586464327,0.16235661784314978,0.004909192,0.012495419,6.2723455
11226,0,0.4273920904934355,0.1160879619639775,0.005661038,0.01179016,6.2978306
11227,1,0.4382435215748127,0.8642847515303645,0.9986407,0.01372267,625.9229
11228,0,0.43125538757201637,0.16464866852295762,0.003958168,0.015237137,6.5266623
11229,1,0.433933760197443,1.0,0.9999486,0.031356867,644.15485
11230,1,0.44428281699965144,1.0,0.999961,0.0855794,644.3456
11231,1,0.4273295398487975,1.0,0.99993706,0.10227778,644.4848
11232,1,0.4187306972330118,1.0,0.9999671,0.11769075,644.77454
11233,1,0.4240814786658719,1.0,0.99997497,0.09486368,645.1029
11234,1,0.4194448769710906,1.0,0.9999745,0.0878307,645.3846
11235,1,0.4314180223796825,1.0,0.9999778,0.07419521,645.82275
11236,1,0.43551441172700134,1.0,0.9999635,0.06372903,646.0758
11237,1,0.43901744435543616,1.0,0.999967,0.047307298,646.4749
11238,1,0.4464488112506527,1.0,0.99997914,0.055015128,646.5343
11239,1,0.45628655569583365,1.0,0.99997914,0.057586875,646.6745
11240,1,0.4505639074212093,1.0,0.9993104,0.06622659,646.9327
11241,1,0.4519285750038518,1.0,0.99998367,0.059998754,647.2696
11242,1,0.44529494504515765,1.0,0.9999832,0.062437687,647.4098
11243,1,0.4579691263006716,1.0,0.9992907,0.051623784,647.937
11244,1,0.4614487763018574,1.0,0.99883837,0.041287344,648.28503
11245,0,0.44355591714405845,0.005516500460818279,0.0022381574,0.02932279,6.366535
11246,0,0.4378915727218311,0.004675580415149913,0.001863416,0.027383884,6.3749466
11247,0,0.4295635634237698,0.0006286847802356354,0.002373578,0.025461856,6.345957
11248,0,0.43351743066008425,0.0006137899692642961,1.6915768e-05,0.023025801,6.3014445
11249,0,0.4310585351564854,2.8451932229005063e-05,2.5867752e-05,0.021954127,6.2714996
11250,0,0.42373834143439426,2.8451932229005063e-05,3.0253987e-05,0.020104446,6.26201
11251,0,0.4320712341624432,2.7300771357742636e-05,1.4452654e-05,0.019552179,6.2377815
11252,0,0.43413834281826913,2.2434012620037925e-05,2.9943989e-05,0.018592523,6.2260118
11253,0,0.42428701549005665,0.0001631332041917894,5.5613044e-05,0.019465145,6.2191186
11254,0,0.43363309785914445,0.0011942055590769972,6.3172905e-05,0.019270804,6.2568917
11255,0,0.4367210233390887,0.00028723502007835814,0.0012855387,0.016392486,6.2687516
11256,0,0.43220989969270135,0.00011309483570852522,2.4559142e-05,0.014312888,6.281863
11257,0,0.42715884229970386,3.679375421641977e-05,1.9326713e-05,0.013902447,6.286377
11258,0,0.4282080420400437,0.0003111850749193399,0.00051154965,0.011809144,6.2907667
11259,0,0.43234306109995213,7.321169969757295e-05,0.00034845588,0.01179646,6.2966356
11260,0,0.428875225361516,0.002288118300014171,6.29773e-05,0.0115853865,6.319466
11261,0,0.4299720812434064,0.1683255382134085,0.0055008545,0.011924959,7.0457196
11262,1,0.44191418915226216,0.45482627856282515,0.5585447,0.012181823,362.67038
11263,0,0.4469517079968664,0.3546408434591844,0.4698478,0.012000661,71.45348
11264,0,0.44405163650839463,0.04725579781617885,0.0027151804,0.011184947,6.298111
11265,0,0.436552435880677,0.03330873004022625,0.0036370356,0.012716957,6.312364
11266,0,0.43218060174890094,0.03755090138408704,0.0052170535,0.011809198,6.3054547
11267,1,0.43432635424511723,0.8329612616302274,0.998809,0.013722616,604.8939
11268,0,0.42848035717719346,0.03652747567769388,0.003637267,0.015266339,6.310819
11269,1,0.42744914429411335,1.0,0.9998642,0.030608945,643.66754
11270,1,0.4261754488019245,1.0,0.9999429,0.09113011,644.0265
11271,1,0.42826964210790897,1.0,0.99996054,0.08721806,644.2195
11272,1,0.4183928491779081,1.0,0.99997246,0.064657666,643.8748
11273,1,0.4299130793361988,1.0,0.9999654,0.088579126,644.5408
11274,1,0.4253227982688897,1.0,0.9999713,0.08904717,645.0563
11275,1,0.4390129105757215,0.9974050234354889,0.99996173,0.07901118,645.45825
11276,1,0.43128779568182096,1.0,0.99997306,0.06648313,645.8893
11277,1,0.43423915390728224,1.0,0.999972,0.04918004,646.1407
11278,1,0.45856871029161395,1.0,0.999977,0.05589933,646.1992
11279,1,0.4552654152967479,1.0,0.99997294,0.0591552,646.59247
11280,1,0.46143974065099197,1.0,0.99997723,0.06475747,646.7514
11281,1,0.4600992786885688,1.0,0.9999795,0.059977874,647.1101
11282,1,0.4605897817760095,0.9950238505273584,0.99997425,0.06201314,647.38965
11283,1,0.46517345283596356,1.0,0.99998295,0.051681697,647.82916
11284,1,0.47715762963301694,0.9992764404451858,0.9999689,0.040310107,648.3699
11285,0,0.4487357829855589,0.007704603260573047,0.0019465523,0.02877735,6.3399982
11286,0,0.4414570790173812,0.0001899977627469302,0.0016455543,0.027145905,6.376665
11287,0,0.433025745351242,0.0006817330713641307,0.0027918105,0.025011914,6.341555
11288,0,0.4305538450152131,0.0002763278071663994,3.8161692e-05,0.022011999,6.2982697
11289,0,0.4301280479513669,4.238853423486036e-05,1.922968e-05,0.021185301,6.262664
11290,0,0.4239168446272802,2.8451932229005063e-05,1.5332482e-05,0.019841561,6.2480526
11291,0,0.4345031221135595,5.3030979388363383e-05,0.00020486426,0.018713083,6.2282
11292,0,0.43818401652045846,3.255356774381491e-05,0.00017684544,0.017810678,6.2162867
11293,0,0.4327129494464889,0.0001399156676033474,6.3268824e-05,0.018875988,6.2144217
11294,0,0.4417814291934795,0.00017043664448122784,5.858389e-05,0.019081375,6.2564673
11295,0,0.43555351862990427,0.00017108853286645792,4.488003e-05,0.01657317,6.267853
11296,0,0.43210144887886376,2.889660624630876e-05,2.051121e-05,0.013882428,6.2825456
11297,0,0.4394108139536876,2.889660624630876e-05,3.68636e-05,0.014561709,6.286181
11298,0,0.4235760235090282,4.283320825216405e-05,2.9904066e-05,0.012696286,6.293254
11299,0,0.4304876944034023,0.004785338387310319,3.9178933e-05,0.012575012,6.2933044
11300,0,0.4292844429094131,0.006414392018712237,4.9929193e-05,0.01190385,6.3115783
11301,1,0.4246464126110666,0.4853737760103664,0.54407746,0.0123151895,130.86096
11302,0,0.4328974798767411,0.1739160787745487,0.0053988798,0.012897167,15.098864
11303,1,0.4443669803796635,0.46043800717088773,0.61082065,0.0124266995,635.5993
11304,0,0.43059767901808205,0.09189782531281289,0.0026598247,0.011455878,6.2909184
11305,0,0.432907592503983,0.06929766704347373,0.0042914874,0.012813068,6.284252
11306,1,0.42742665506383676,0.8710056656388004,0.9992131,0.011964039,8.224353
11307,0,0.43641411399817753,0.13189447470064078,0.0026874384,0.013463906,6.624564
11308,0,0.4327985128947157,0.09599108893426515,0.0048715905,0.015067614,7.945988
11309,1,0.4333290973680187,0.9982240100495994,0.9999273,0.031309523,644.13934
11310,1,0.4374133594309119,0.9997037315962638,0.99989855,0.09988267,644.21576
11311,1,0.43268534076939913,0.9997037315962638,0.99995553,0.08047886,644.4924
11312,1,0.4287939280727141,1.0,0.99996173,0.07558272,644.64764
11313,1,0.4266002743303837,1.0,0.99997497,0.096385755,644.9668
11314,1,0.42489577578905907,1.0,0.99997866,0.0874027,645.3488
11315,1,0.4311583699276901,1.0,0.9999701,0.07585969,645.7966
11316,1,0.43625328434163735,1.0,0.9999721,0.064441234,646.1807
11317,1,0.4428327163154171,1.0,0.9999726,0.047152005,646.43274
11318,1,0.452485648549763,1.0,0.9999702,0.054157775,646.54517
11319,1,0.4459904601605765,1.0,0.9999751,0.056901395,646.7571
11320,1,0.45500004259548305,1.0,0.9995296,0.06537746,646.9286
11321,1,0.46086820790436894,0.9996033418944901,0.9989536,0.059178192,647.09814
11322,1,0.45689779684173604,0.9996033418944901,0.9999808,0.0616035,647.33795
11323,1,0.4628688841936997,0.9996033418944901,0.99997926,0.051049676,647.9016
11324,1,0.46997080930513585,0.9996033418944901,0.9999751,0.039710984,648.29663
11325,0,0.44227417988836065,0.0034517872645760104,0.0017192527,0.028432334,6.360798
11326,0,0.4380526216007627,0.002102592933262003,0.0018980146,0.02730438,6.373807
11327,0,0.43399503421737595,0.001448795460524181,0.0022601741,0.024940507,6.343123
11328,0,0.43440811678902036,4.6768305313091835e-05,2.7050128e-05,0.022425504,6.2996526
11329,0,0.4324525998792965,2.8451932229005063e-05,2.3773338e-05,0.020996304,6.266358
11330,0,0.4322080839262757,2.8451932229005063e-05,1.862171e-05,0.019970976,6.254259
11331,0,0.44393634481123007,2.7300771357742636e-05,1.9084711e-05,0.018725602,6.2205095
11332,0,0.441233262772054,2.2434012620037925e-05,1.779789e-05,0.017674277,6.2230067
11333,0,0.4284822203517061,0.0011399617418096071,0.0013370055,0.018572072,6.2048907
11334,0,0.442342188797994,0.0006841123296205376,6.01355e-05,0.018721633,6.2552066
11335,0,0.43384601560641634,0.0027729866052771,0.000119038225,0.01595354,6.268756
11336,0,0.43664354985551507,0.00018168367798210454,2.7996522e-05,0.0138300145,6.2810717
11337,0,0.43172890209359327,0.00011103967875637499,2.8848395e-05,0.013532026,6.285247
11338,0,0.43056090409958747,0.003057330430843849,0.00010980178,0.011781563,6.2961535
11339,0,0.43299523281633173,0.0011789082132891017,5.356039e-05,0.01198883,6.2959094
11340,0,0.43745981885036694,0.010113693747352551,0.0020691424,0.011110899,6.318796
11341,0,0.4299210141785235,0.18832584410525888,0.0030775769,0.011997507,6.3238425
11342,0,0.4374998942799216,0.3435602468482668,0.11690068,0.0122828465,6.479334
11343,0,0.4469048808704621,0.25722338940040584,0.09007468,0.012108954,7.4582367
11344,0,0.4545627919363113,0.02620725868641583,0.0006191054,0.011171422,6.3001437
11345,0,0.4496617523130589,0.028430715506956295,0.00047690442,0.012479175,6.28712
11346,1,0.4310924846802765,0.6024549303812804,0.7635844,0.01165636,7.2861085
11347,1,0.4358347844179013,0.26855472184023715,0.22659136,0.013356117,8.648363
11348,1,0.4306096745151485,0.8500682526131147,0.99884015,0.015027048,638.55023
11349,1,0.43523910871240096,0.9773880247694103,0.99991786,0.030168345,644.0509
11350,1,0.4327584667423483,1.0,0.99991703,0.0761748,644.2521
11351,1,0.4296212365320532,1.0,0.9999143,0.08577773,644.3607
11352,1,0.4231588854416656,1.0,0.9999578,0.0871803,644.6563
11353,1,0.4246795000287761,1.0,0.99997413,0.09186504,644.995
11354,1,0.43611753856069063,1.0,0.9999757,0.08795324,645.34357
11355,1,0.43794640785393496,1.0,0.99997437,0.07545092,645.62036
11356,1,0.4366940943066155,1.0,0.99997246,0.06542205,646.1856
11357,1,0.43741790070157527,1.0,0.9999683,0.04772644,646.2888
11358,1,0.4501328761258292,1.0,0.99997604,0.05543348,646.43225
11359,1,0.4476320348216455,1.0,0.9999739,0.057794742,646.61444
11360,1,0.4557377345447937,1.0,0.99997103,0.06458335,646.81757
11361,1,0.4604591175869071,1.0,0.99997735,0.05872465,647.2242
11362,1,0.458484317697784,1.0,0.99997604,0.060590323,647.4699
11363,1,0.4827577673816571,0.9983389694828037,0.9999554,0.05041528,647.82874
11364,1,0.4702437878636851,1.0,0.99877316,0.039236907,648.3334
11365,0,0.4559943012331069,0.00435560096498399,0.0017268338,0.028040307,6.3617244
11366,0,0.44207266139950074,0.0005357743152146333,0.0016458663,0.026676202,6.373235
11367,0,0.4401988809472001,0.00022867843869032035,0.0020777825,0.02474172,6.342193
11368,0,0.44204025348059567,4.6135985026630105e-05,5.6886918e-05,0.022442192,6.2974005
11369,0,0.43653520886037656,2.8451932229005063e-05,1.9525849e-05,0.021523297,6.2740974
11370,0,0.43300585925023627,2.8451932229005063e-05,1.5901232e-05,0.019832712,6.25152
11371,0,0.44059612290961675,2.7300771357742636e-05,1.4433797e-05,0.019303752,6.231453
11372,0,0.44501709292837216,9.87350941121434e-05,2.117596e-05,0.01842379,6.2299404
11373,0,0.44152724327075715,0.0001419985492994553,0.00012630923,0.018778829,6.2061634
11374,0,0.44818052922279816,0.0001032761452448703,0.0013263557,0.018650364,6.255974
11375,0,0.4423855084703103,0.00017117940702813581,0.00016604259,0.01601877,6.2679706
11376,0,0.44112988600889447,5.587375381258517e-05,0.00022200383,0.013589512,6.2804775
11377,0,0.4359316964614318,2.889660624630876e-05,2.6472586e-05,0.013589811,6.284164
11378,0,0.4351526259970295,6.981035581844049e-05,0.0005455449,0.011698668,6.2877274
11379,0,0.43736617635957253,7.64696883134354e-05,4.3882217e-05,0.012048109,6.2915316
11380,0,0.4428150946526994,0.00040147663701040683,9.2552014e-05,0.0112197045,6.3130503
11381,0,0.43739597389581414,0.4554888208570326,0.671735,0.011938652,7.4463453
11382,0,0.4443191799161237,0.1277672570206848,0.0051963395,0.012814075,317.27612
11383,1,0.4488648742784983,0.38823537095420974,0.69642353,0.012019818,262.4011
11384,0,0.4386597418299326,0.07069625311605547,0.0032523104,0.01116667,6.293127
11385,1,0.43670745672164923,0.8720810448230979,0.99856806,0.01271452,7.2685714
11386,0,0.4350602357778135,0.12380744404142957,0.004320555,0.011887496,6.306403
11387,1,0.4390493831621697,0.5901384568723513,0.45579985,0.013535351,138.10802
11388,0,0.4367975320768861,0.7309254171050964,0.5272362,0.014873704,8.288672
11389,1,0.43428036341616366,0.9983864384665674,0.99969554,0.029500203,643.7564
11390,1,0.4298485512919591,0.9991784910853022,0.9999472,0.088967755,644.1285
11391,1,0.42776739537621356,0.996368125535452,0.9999559,0.07774793,644.0877
11392,1,0.4203004244839913,1.0,0.9999596,0.09789279,644.3272
11393,1,0.42493905615963695,1.0,0.99996996,0.0939291,644.79803
11394,1,0.4207678622565653,1.0,0.9999726,0.08962523,645.09033
11395,1,0.427932782333037,1.0,0.9999627,0.075969845,645.38617
11396,1,0.42755940243535834,1.0,0.9999628,0.06530139,646.0447
11397,1,0.4422763108065873,0.9984072367023556,0.99996686,0.048050582,646.15375
11398,1,0.44141825481916264,1.0,0.99998,0.054921154,646.3421
11399,1,0.44536518744104064,1.0,0.9999784,0.057738774,646.62036
11400,1,0.45467556779489277,1.0,0.9999807,0.06369307,646.74384
11401,1,0.46015515744777596,1.0,0.9999771,0.058355007,647.1097
11402,1,0.45329673350062905,1.0,0.99997807,0.06007979,647.3498
11403,1,0.45587545284596254,1.0,0.9999814,0.050197814,647.7777
11404,1,0.4539804171227094,1.0,0.99900585,0.038919374,648.2118
11405,0,0.44982491276581993,0.0014478540137756993,0.0034421221,0.028153587,6.3612337
